shape,an52,bn52,old_ns,new_ns,old_ns_per_digit_product,new_ns_per_digit_product,speedup_old_over_new
bn=10,282,10,160.380929,115.998380,0.056872670,0.041134177,1.382614
bn=10,290,10,162.841146,124.753113,0.056152119,0.043018315,1.305307
bn=10,298,10,165.525298,114.895106,0.055545402,0.038555405,1.440664
bn=10,306,10,172.652301,118.267335,0.056422321,0.038649456,1.459848
bn=10,314,10,176.421348,120.412981,0.056185143,0.038348083,1.465136
bn=10,322,10,181.117594,122.887990,0.056247700,0.038163972,1.473843
bn=10,330,10,185.542899,126.362903,0.056225121,0.038291789,1.468334
bn=10,338,10,190.014583,128.262807,0.056217332,0.037947576,1.481447
bn=10,346,10,194.855590,131.021967,0.056316645,0.037867620,1.487198
bn=10,354,10,198.476266,133.832399,0.056066742,0.037805762,1.483021
bn=10,362,10,202.297581,137.210389,0.055883310,0.037903422,1.474361
bn=10,370,10,207.406250,147.767836,0.056055743,0.039937253,1.403595
bn=10,378,10,209.620000,141.940894,0.055455026,0.037550501,1.476812
bn=10,386,10,216.188793,153.325214,0.056007459,0.039721558,1.410002
bn=10,394,10,219.020105,146.939114,0.055588859,0.037294191,1.490550
bn=12,12,12,12.659440,10.733774,0.087912775,0.074540097,1.179402
bn=12,20,12,16.398642,13.448083,0.068327677,0.056033677,1.219404
bn=12,28,12,20.870265,16.658216,0.062113882,0.049578023,1.252851
bn=12,36,12,25.370510,19.499883,0.058728033,0.045138618,1.301060
bn=12,44,12,30.147872,22.761221,0.057098243,0.043108373,1.324528
bn=12,52,12,35.337112,26.508853,0.056629987,0.042482136,1.333031
bn=12,60,12,39.577373,28.845047,0.054968574,0.040062566,1.372068
bn=12,68,12,44.168256,32.176119,0.054127764,0.039431518,1.372703
bn=12,76,12,48.769842,35.140309,0.053475704,0.038531041,1.387860
bn=12,84,12,53.914655,38.403947,0.053486761,0.038099153,1.403883
bn=12,92,12,58.136966,41.615596,0.052660295,0.037695286,1.396999
bn=12,100,12,63.487323,44.915005,0.052906102,0.037429171,1.413499
bn=12,108,12,68.457057,48.182589,0.052821803,0.037177923,1.420784
bn=12,116,12,73.025409,51.928312,0.052460782,0.037304822,1.406273
bn=12,124,12,77.147167,54.178726,0.051846215,0.036410434,1.423938
bn=12,132,12,81.723727,57.690671,0.051593262,0.036420878,1.416585
bn=12,140,12,86.137827,60.548598,0.051272516,0.036040832,1.422623
bn=12,148,12,91.294278,63.868431,0.051404436,0.035961954,1.429412
bn=12,156,12,96.310192,66.563564,0.051447752,0.035557459,1.446891
bn=12,164,12,100.824294,69.650334,0.051231857,0.035391430,1.447578
bn=12,172,12,105.095008,72.874927,0.050918124,0.035307620,1.442128
bn=12,180,12,110.637809,79.831473,0.051221208,0.036959015,1.385892
bn=12,188,12,115.164982,79.735890,0.051048307,0.035343923,1.444331
bn=12,196,12,120.241106,89.877514,0.051122919,0.038213229,1.337833
bn=12,204,12,124.362103,91.608827,0.050801513,0.037421906,1.357534
bn=12,212,12,128.499744,96.057995,0.050510906,0.037758646,1.337731
bn=12,220,12,133.649306,97.311335,0.050624737,0.036860354,1.373420
bn=12,228,12,139.876674,101.003629,0.051124515,0.036916531,1.384868
bn=12,236,12,144.452189,103.742343,0.051007129,0.036632183,1.392413
bn=12,244,12,149.350595,110.574978,0.051007717,0.037764678,1.350673
bn=12,252,12,153.122866,109.564685,0.050635868,0.036231708,1.397557
bn=12,260,12,159.028553,113.297894,0.050970690,0.036313428,1.403632
bn=12,268,12,163.674084,117.739192,0.050893683,0.036610445,1.390141
bn=12,276,12,166.709940,121.041988,0.050335127,0.036546494,1.377290
bn=12,284,12,171.519126,122.112549,0.050328382,0.035831147,1.404599
bn=12,292,12,177.305085,127.864413,0.050600766,0.036490986,1.386665
bn=12,300,12,180.279634,130.168050,0.050077676,0.036157792,1.384976
bn=12,308,12,187.443114,134.045940,0.050715128,0.036267841,1.398350
bn=12,316,12,190.812881,135.901630,0.050319853,0.035839038,1.404051
bn=12,324,12,197.831487,141.682268,0.050882584,0.036440913,1.396304
bn=12,332,12,199.517516,144.059044,0.050079698,0.036159399,1.384970
bn=12,340,12,205.187092,145.134115,0.050290954,0.035572087,1.413776
bn=12,348,12,210.972315,149.301488,0.050520190,0.035752272,1.413062
bn=12,356,12,214.536815,152.821037,0.050219292,0.035772715,1.403843
bn=12,364,12,218.714161,155.501555,0.050071923,0.035600173,1.406508
bn=12,372,12,224.427679,158.214489,0.050275018,0.035442314,1.418503
bn=12,380,12,230.607996,162.220855,0.050571929,0.035574749,1.421568
bn=12,388,12,232.795370,168.072245,0.049999006,0.036097991,1.385091
bn=12,396,12,237.747633,170.388247,0.050031067,0.035856113,1.395329
