n,basecase_ns,karatsuba_ns,basecase_ns_per_limb,karatsuba_ns_per_limb,speedup_base_over_karatsuba
126,438.662967,389.549274,3.481452121,3.091660904,1.126078
127,445.213863,394.454307,3.505620965,3.105939423,1.128683
128,452.164062,383.763265,3.532531738,2.998150510,1.178237
129,455.304005,393.083682,3.529488410,3.047160326,1.158288
130,463.485837,403.970494,3.565275673,3.107465335,1.147326
131,471.963568,411.823465,3.602775327,3.143690572,1.146034
132,482.176923,421.648262,3.652855478,3.194305018,1.143552
133,486.237694,419.439732,3.655922514,3.153682197,1.159255
134,495.832566,423.139640,3.700243028,3.157758505,1.171794
135,500.426197,431.944381,3.706860717,3.199588005,1.158543
136,509.321622,436.407558,3.745011924,3.208879104,1.167078
137,511.896060,439.194509,3.736467590,3.205799338,1.165534
138,521.236806,448.936005,3.777078301,3.253159455,1.161049
139,530.498588,458.698780,3.816536601,3.299991227,1.156529
140,539.332615,472.139447,3.852375821,3.372424623,1.142316
141,545.109738,466.321782,3.866026513,3.307246682,1.168956
142,555.437130,470.616250,3.911529086,3.314198944,1.180234
143,562.100299,476.926396,3.930771324,3.335149622,1.178589
144,570.735606,471.363693,3.963441709,3.273358982,1.210818
145,574.417683,475.710859,3.961501262,3.280764542,1.207493
146,584.445264,493.441447,4.003049753,3.379735941,1.184427
147,592.009434,501.695187,4.027275061,3.412892430,1.180018
148,602.641026,513.474044,4.071898822,3.469419214,1.173654
149,609.181006,513.463798,4.088463131,3.446065757,1.186415
150,620.645970,514.915301,4.137639803,3.432768670,1.205336
151,627.133750,526.114525,4.153203642,3.484202153,1.192010
152,635.490287,530.735169,4.180857152,3.491678747,1.197377
153,639.596939,533.289062,4.180372149,3.485549428,1.199344
154,649.470690,539.743571,4.217342141,3.504828386,1.203295
155,657.251748,550.168860,4.240333860,3.549476514,1.194636
156,669.473404,561.501497,4.291496181,3.599368571,1.192291
157,674.384375,562.493263,4.295441879,3.582759640,1.198920
158,686.821168,565.960467,4.346969417,3.582028271,1.213550
159,692.758272,576.657209,4.356970265,3.626774897,1.201335
160,703.876399,572.870427,4.399227495,3.580440168,1.228683
161,707.171992,578.746914,4.392372624,3.594701327,1.221902
162,717.734733,608.379435,4.430461314,3.755428614,1.179749
163,725.414423,612.707792,4.450395234,3.758943510,1.183948
