n,basecase_ns,karatsuba_ns,basecase_ns_per_limb,karatsuba_ns_per_limb,speedup_base_over_karatsuba
126,435.225984,389.676349,3.454174475,3.092669433,1.116891
127,440.933685,393.033996,3.471918783,3.094755873,1.121872
128,450.171053,394.021008,3.516961349,3.078289128,1.142505
129,460.187500,431.144495,3.567344961,3.342205391,1.067363
130,465.993812,435.104745,3.584567784,3.346959580,1.070992
131,471.696294,440.426056,3.600735068,3.362030964,1.071000
132,484.494845,441.969484,3.670415495,3.348253663,1.096218
133,484.404639,442.503538,3.642140144,3.327094269,1.094691
134,493.056610,446.952976,3.679526940,3.335469972,1.103151
135,498.019841,449.476974,3.689035861,3.329459064,1.107999
136,507.108784,453.028986,3.728741057,3.331095482,1.119374
137,515.948489,463.063732,3.766047365,3.380027237,1.114206
138,522.163889,468.268657,3.783796296,3.393251136,1.115095
139,529.554424,470.365937,3.809744059,3.383927608,1.125835
140,535.800714,474.350063,3.827147959,3.388214737,1.129547
141,541.767601,477.770305,3.842323408,3.388441876,1.133950
142,552.577941,482.763462,3.891393952,3.399742687,1.144614
143,558.706101,485.113402,3.907035673,3.392401413,1.151702
144,566.958584,483.679768,3.937212391,3.358887278,1.172178
145,577.262653,528.269663,3.981121747,3.643239055,1.092742
146,584.837733,532.919744,4.005737897,3.650135235,1.097422
147,592.217374,534.865767,4.028689621,3.638542633,1.107226
148,599.610669,539.457974,4.051423438,3.644986312,1.111506
149,603.786859,543.765173,4.052260798,3.649430694,1.110382
150,616.173203,547.497093,4.107821351,3.649980620,1.125436
151,622.389073,550.980263,4.121781939,3.648875915,1.129603
152,631.322148,553.890441,4.153435182,3.644016060,1.139796
153,641.735119,558.568452,4.194347183,3.650774199,1.148893
154,646.720690,562.788922,4.199484998,3.654473520,1.149135
155,653.186632,565.369729,4.214107303,3.647546638,1.155327
156,664.533891,569.788636,4.259832634,3.652491259,1.166281
157,669.675000,574.390625,4.265445860,3.658539013,1.165888
158,683.311594,578.766204,4.324756925,3.663077239,1.180635
159,690.083640,583.560559,4.340148677,3.670192195,1.182540
160,699.514815,587.023828,4.371967593,3.668898926,1.191629
161,708.867951,632.790268,4.402906529,3.930374338,1.120226
162,716.890267,637.665541,4.425248563,3.936207040,1.124242
163,722.053846,640.077381,4.429778197,3.926855098,1.128073
164,733.160156,644.371147,4.470488758,3.929092361,1.137792
165,740.084646,648.854310,4.485361489,3.932450366,1.140602
166,752.300500,654.501736,4.531930723,3.942781543,1.149425
167,758.816532,657.470280,4.543811570,3.936947783,1.154146
168,768.448770,663.561180,4.574099824,3.949768926,1.158068
169,781.012913,672.125446,4.621378185,3.977073648,1.162005
170,789.502101,677.779676,4.644130005,3.986939272,1.164836
171,793.519958,680.019022,4.640467591,3.976719425,1.166908
172,808.341595,685.416058,4.699660435,3.984977084,1.179344
173,813.169181,690.230699,4.700399890,3.989772824,1.178112
174,825.105263,696.356944,4.741984271,4.002051405,1.184888
175,832.981748,700.742071,4.759895702,4.004240405,1.188714
176,844.770270,703.755131,4.799831081,3.998608697,1.200375
177,853.330682,752.380500,4.821077298,4.250737288,1.134174
178,866.463303,757.737903,4.867771364,4.256954513,1.143487
179,870.805556,759.945565,4.864835506,4.245505947,1.145879
180,883.738902,766.596037,4.909660566,4.258866870,1.152809
181,887.995873,769.770492,4.906054545,4.252875645,1.153585
182,903.227764,776.152376,4.962789914,4.264573495,1.163725
183,911.165655,780.259298,4.979047297,4.263712008,1.167773
184,923.640931,783.281771,5.019787671,4.256966146,1.179194
185,933.249381,790.641282,5.044591250,4.273736657,1.180370
186,943.194375,797.686441,5.070937500,4.288636778,1.182412
187,953.208333,801.315171,5.097370766,4.285107866,1.189555
188,962.992347,805.208868,5.122299718,4.283025891,1.195953
189,969.782216,810.512931,5.131122839,4.288428207,1.196504
190,984.011068,817.881522,5.179005620,4.304639588,1.203122
191,991.843421,822.879386,5.192897492,4.308269036,1.205333
192,1005.799202,826.530154,5.238537511,4.304844550,1.216894
193,1018.239919,876.601636,5.275854504,4.541977386,1.161577
194,1027.595788,889.741156,5.296885505,4.586294617,1.154938
195,1035.592033,887.217571,5.310728374,4.549833696,1.167236
196,1047.028472,893.786905,5.341982001,4.560137269,1.171452
197,1052.785417,896.971429,5.344088409,4.553154460,1.173711
198,1069.170455,908.420072,5.399850781,4.587980162,1.176956
199,1076.897017,912.215413,5.411542799,4.583997048,1.180529
200,1089.232040,913.842233,5.446160201,4.569211165,1.191926
201,1101.680233,927.384191,5.480996182,4.613851697,1.187944
202,1113.434559,937.888750,5.512052271,4.643013614,1.187171
203,1121.616071,936.399752,5.525202322,4.612806662,1.197796
204,1135.114458,943.570000,5.564286558,4.625343137,1.203000
205,1141.326054,948.498737,5.567444167,4.626823109,1.203297
206,1156.815549,960.396684,5.615609460,4.662119824,1.204518
207,1164.229938,964.669643,5.624299219,4.660239821,1.206869
208,1177.540625,960.690051,5.661253005,4.618702168,1.225724
209,1192.731013,1023.010870,5.706846951,4.894788850,1.165903
210,1205.697917,1029.702446,5.741418651,4.903344979,1.170919
211,1211.571314,1032.412088,5.742044143,4.892948284,1.173535
212,1222.225649,1043.633333,5.765215327,4.922798742,1.171126
213,1229.474026,1042.174306,5.772178526,4.892837115,1.179720
214,1247.287829,1049.125694,5.828447799,4.902456516,1.188883
215,1257.959167,1054.411517,5.850972868,4.904239613,1.193044
216,1269.511824,1061.749298,5.877369557,4.915506008,1.195679
217,1281.690034,1064.664326,5.906405686,4.906287216,1.203844
218,1293.768836,1071.066761,5.934719429,4.913150281,1.207925
219,1304.897569,1074.802557,5.958436390,4.907774232,1.214081
220,1320.819542,1087.917385,6.003725192,4.945079023,1.214081
221,1327.730634,1085.037356,6.007830922,4.909671296,1.223673
222,1342.724107,1095.669331,6.048306789,4.935447439,1.225483
223,1351.724107,1098.801599,6.061543081,4.927361430,1.230180
224,1365.888587,1105.538235,6.097716906,4.935438550,1.235496
225,1378.889706,1165.009259,6.128398693,5.177818930,1.183587
226,1393.283088,1171.004630,6.164969417,5.181436414,1.189819
227,1400.468284,1173.782813,6.169463804,5.170849394,1.193124
228,1415.719216,1181.360156,6.209294809,5.181404194,1.198381
229,1421.733902,1184.805469,6.208444985,5.173823008,1.199972
230,1441.279356,1192.421677,6.266431983,5.184442075,1.208699
231,1452.357692,1199.083861,6.287262737,5.190839224,1.211223
232,1469.367188,1203.782853,6.333479256,5.188719192,1.220625
233,1477.052734,1223.386364,6.339282122,5.250585252,1.207348
234,1491.599206,1228.312500,6.374355583,5.249198718,1.214348
235,1501.807540,1232.387175,6.390670382,5.244200746,1.218617
236,1517.895161,1239.540296,6.431759158,5.252289390,1.224563
237,1522.753024,1243.472039,6.425118246,5.246717466,1.224598
238,1542.389344,1250.226667,6.480627497,5.253053221,1.233688
239,1552.695697,1258.110000,6.496634714,5.264058577,1.234149
240,1567.970833,1254.718333,6.533211806,5.227993056,1.249660
241,1584.063542,1328.909331,6.572877766,5.514146602,1.192003
242,1597.269068,1334.067782,6.600285404,5.512676784,1.197292
243,1607.861229,1336.312500,6.616712876,5.499228395,1.203208
244,1622.447198,1346.689286,6.649373763,5.519218384,1.204767
245,1629.936422,1350.894643,6.652801724,5.513855685,1.206561
246,1651.460526,1362.800725,6.713254172,5.539840344,1.211814
247,1659.256579,1368.661232,6.717637971,5.541138591,1.212321
248,1676.341518,1371.251812,6.759441604,5.529241176,1.222490
249,1688.919643,1377.383152,6.782809811,5.531659246,1.226180
250,1700.614955,1385.093750,6.802459821,5.540375000,1.227798
251,1713.036364,1386.794118,6.824846070,5.525076166,1.235249
252,1730.603409,1393.962316,6.867473846,5.531596493,1.241499
253,1737.282407,1400.748134,6.866728883,5.536553891,1.240253
254,1760.627315,1410.439366,6.931603602,5.552910888,1.248283
255,1767.015046,1417.977612,6.929470770,5.560696517,1.246152
256,1783.527123,1418.116604,6.966902823,5.539517986,1.257673
