n,basecase_ns,karatsuba_ns,basecase_ns_per_limb,karatsuba_ns_per_limb,speedup_base_over_karatsuba
126,447.967857,378.962198,3.555300454,3.007636489,1.182091
127,451.602163,382.829592,3.555922547,3.014406235,1.179643
128,459.491463,390.732031,3.589777058,3.052593994,1.175976
129,467.324257,424.482749,3.622668662,3.290563945,1.100926
130,476.272843,434.679398,3.663637251,3.343687678,1.095688
131,481.436538,430.834862,3.675088080,3.288815743,1.117450
132,490.072266,438.849883,3.712668679,3.324620327,1.116720
133,494.520066,437.009302,3.718195983,3.285784228,1.131601
134,504.510081,441.071303,3.765000602,3.291576887,1.143829
135,511.379755,443.833137,3.787998188,3.287652865,1.152189
136,518.761050,447.571726,3.814419483,3.290968575,1.159057
137,524.351257,453.294686,3.827381438,3.308720336,1.156756
138,534.904830,458.744512,3.876121953,3.324235596,1.166019
139,540.058190,453.406401,3.885310717,3.261916554,1.191113
140,538.880029,451.016226,3.849143062,3.221544471,1.194813
141,540.492816,453.904589,3.833282384,3.219181485,1.190763
142,549.788377,458.494512,3.871749135,3.228834593,1.199117
143,556.631657,461.550858,3.892529069,3.227628377,1.206003
144,566.205572,470.625625,3.931983141,3.268233507,1.203091
145,574.059451,505.108199,3.959030698,3.483504820,1.136508
146,582.838509,511.288043,3.992044584,3.501972901,1.139942
147,589.484766,513.316940,4.010100446,3.491951972,1.148384
148,599.359873,517.009615,4.049728869,3.493308212,1.159282
149,604.696314,520.180249,4.058364524,3.491142608,1.162475
150,616.169118,524.560754,4.107794118,3.497071695,1.174638
151,623.278560,527.500702,4.127672580,3.493382134,1.181569
152,631.905201,531.497881,4.157271061,3.496696588,1.188914
153,638.015306,537.879286,4.170034681,3.515550887,1.186168
154,649.733621,541.872126,4.219049485,3.518650172,1.199053
155,653.460069,544.375361,4.215871416,3.512099105,1.200385
156,664.507923,550.402778,4.259666170,3.528222934,1.207312
157,671.732589,553.375735,4.278551524,3.524686212,1.213882
158,682.473732,559.327381,4.319453999,3.540046715,1.220169
159,688.924270,562.309880,4.332857044,3.536540127,1.225168
160,699.033333,572.477896,4.368958333,3.577986852,1.221066
161,704.585821,612.626623,4.376309447,3.805134307,1.150106
162,718.502863,616.704248,4.435202856,3.806816348,1.165069
163,722.174038,619.055099,4.430515573,3.797884041,1.166575
