ratio,an,bn,ns_call
0.8000,3808,3046,36819.2
0.8000,3812,3050,36731.5
0.8000,3816,3053,36709.0
0.8000,3820,3056,36683.2
0.8000,3824,3059,36774.1
0.8000,3828,3062,36786.3
0.8000,3832,3066,36639.2
0.8000,3836,3069,36724.3
0.8000,3840,3072,36781.4
0.8000,3844,3075,36731.1
0.8000,3848,3078,36659.5
0.8000,3852,3082,36749.9
0.8000,3856,3085,36753.3
0.8000,3860,3088,36763.5
0.8000,3864,3091,36796.4
0.8000,3868,3094,36784.2
0.8000,3872,3098,36729.2
0.8000,3876,3101,36737.3
0.8000,3880,3104,36730.9
0.8000,3884,3107,36767.6
0.8000,3888,3110,36754.2
0.8000,3892,3114,36716.6
0.8000,3896,3117,36678.7
0.8000,3900,3120,36708.3
0.8000,3904,3123,36714.3
0.8000,3908,3126,36706.2
0.8000,3912,3130,36877.1
0.8000,3916,3133,36693.6
0.8000,3920,3136,36741.6
0.8000,3924,3139,36821.3
0.8000,3928,3142,36756.5
0.8000,3932,3146,36787.8
0.8000,3936,3149,36734.1
0.8000,3940,3152,36735.8
0.8000,3944,3155,36679.9
0.8000,3948,3158,36679.0
0.8000,3952,3162,36699.4
0.8000,3956,3165,37460.9
0.8000,3960,3168,37551.1
0.8000,3964,3171,37464.1
0.8000,3968,3174,37424.8
0.8000,3972,3178,37593.3
0.8000,3976,3181,37504.3
0.8000,3980,3184,37419.0
0.8000,3984,3187,40901.6
0.8000,3988,3190,40834.6
0.8000,3992,3194,40862.1
0.8000,3996,3197,40947.3
0.8000,4000,3200,40830.3
0.8000,4004,3203,40818.2
0.8000,4008,3206,40784.1
0.8000,4012,3210,40817.4
0.8000,4016,3213,40842.1
0.8000,4020,3216,40918.3
0.8000,4024,3219,40860.7
0.8000,4028,3222,40811.9
0.8000,4032,3226,40898.3
0.8000,4036,3229,40808.2
0.8000,4040,3232,40815.5
0.8000,4044,3235,40748.9
0.8000,4048,3238,40760.3
0.8000,4052,3242,40839.8
0.8000,4056,3245,40997.8
0.8000,4060,3248,40860.1
0.8000,4064,3251,40809.6
0.8000,4068,3254,40753.8
0.8000,4072,3258,41014.5
0.8000,4076,3261,40858.1
0.8000,4080,3264,40867.8
0.8000,4084,3267,40940.7
0.8000,4088,3270,40884.1
0.8000,4092,3274,40899.8
0.8000,4096,3277,40992.3
0.6500,128,83,924.7
0.6500,132,86,924.7
0.6500,136,88,925.2
0.6500,140,91,925.9
0.6500,144,94,927.5
0.6500,148,96,926.6
0.6500,152,99,926.8
0.6500,156,101,1303.3
0.6500,160,104,1302.7
0.6500,164,107,1304.2
0.6500,168,109,1307.2
0.6500,172,112,1307.6
0.6500,176,114,1306.7
0.6500,180,117,1304.6
0.6500,184,120,1308.2
0.6500,188,122,1304.7
0.6500,192,125,1308.1
0.6500,196,127,1533.1
0.6500,200,130,1536.0
0.6500,204,133,1535.7
0.6500,208,135,1537.8
0.6500,212,138,1538.5
0.6500,216,140,1540.3
0.6500,220,143,1542.0
0.6500,224,146,1541.2
0.6500,228,148,1541.4
0.6500,232,151,1542.7
0.6500,236,153,1912.6
0.6500,240,156,1916.3
0.6500,244,159,1913.5
0.6500,248,161,1896.8
0.6500,252,164,1893.8
0.6500,256,166,1895.8
0.6500,260,169,1896.9
0.6500,264,172,1911.5
0.6500,268,174,1912.3
0.6500,272,177,1963.9
0.6500,276,179,1962.5
0.6500,280,182,1963.2
0.6500,284,185,1963.6
0.6500,288,187,1966.4
0.6500,292,190,1964.1
0.6500,296,192,1963.8
0.6500,300,195,1967.3
0.6500,304,198,1969.4
0.6500,308,200,1971.3
0.6500,312,203,2746.6
0.6500,316,205,2746.4
0.6500,320,208,2746.0
0.6500,324,211,2746.4
0.6500,328,213,2747.7
0.6500,332,216,2747.5
0.6500,336,218,2749.9
0.6500,340,221,2750.6
0.6500,344,224,2751.5
0.6500,348,226,2739.4
0.6500,352,229,2749.9
0.6500,356,231,2745.1
0.6500,360,234,2750.9
0.6500,364,237,2748.6
0.6500,368,239,2747.8
0.6500,372,242,2742.5
0.6500,376,244,2752.3
0.6500,380,247,2753.4
0.6500,384,250,2752.9
0.6500,388,252,2754.4
0.6500,392,255,3294.7
0.6500,396,257,3298.9
0.6500,400,260,3300.9
0.6500,404,263,3285.5
0.6500,408,265,3289.7
0.6500,412,268,3292.1
0.6500,416,270,3293.4
0.6500,420,273,3291.3
0.6500,424,276,3295.6
0.6500,428,278,3288.8
0.6500,432,281,3291.5
0.6500,436,283,3293.2
0.6500,440,286,3296.8
0.6500,444,289,3289.6
0.6500,448,291,3297.3
0.6500,452,294,3294.6
0.6500,456,296,3293.1
0.6500,460,299,3299.5
0.6500,464,302,3305.9
0.6500,468,304,3950.3
0.6500,472,307,3963.2
0.6500,476,309,3964.7
0.6500,480,312,3959.9
0.6500,484,315,3964.7
0.6500,488,317,3971.2
0.6500,492,320,3961.3
0.6500,496,322,3962.5
0.6500,500,325,3955.9
0.6500,504,328,3963.8
0.6500,508,330,3958.4
0.6500,512,333,3956.3
0.6500,516,335,3958.3
0.6500,520,338,3965.2
0.6500,524,341,3970.1
0.6500,528,343,3963.2
0.6500,532,346,3965.3
0.6500,536,348,3961.7
0.6500,540,351,3961.4
0.6500,544,354,4163.3
0.6500,548,356,4154.4
0.6500,552,359,4159.5
0.6500,556,361,4168.7
0.6500,560,364,4163.7
0.6500,564,367,4165.5
0.6500,568,369,4165.7
0.6500,572,372,4178.5
0.6500,576,374,4164.6
0.6500,580,377,4167.3
0.6500,584,380,4161.9
0.6500,588,382,4163.5
0.6500,592,385,4170.1
0.6500,596,387,4168.8
0.6500,600,390,4161.5
0.6500,604,393,4159.2
0.6500,608,395,4172.0
0.6500,612,398,4165.1
0.6500,616,400,4167.2
0.6500,620,403,4190.5
0.6500,624,406,5819.0
0.6500,628,408,5787.0
0.6500,632,411,5795.8
0.6500,636,413,5796.4
0.6500,640,416,5799.7
0.6500,644,419,5795.5
0.6500,648,421,5797.5
0.6500,652,424,5797.4
0.6500,656,426,5801.7
0.6500,660,429,5804.7
0.6500,664,432,5800.4
0.6500,668,434,5802.1
0.6500,672,437,5805.0
0.6500,676,439,5806.3
0.6500,680,442,5802.5
0.6500,684,445,5804.7
0.6500,688,447,5815.0
0.6500,692,450,5789.4
0.6500,696,452,5790.4
0.6500,700,455,5789.4
0.6500,704,458,5792.5
0.6500,708,460,5791.0
0.6500,712,463,5793.7
0.6500,716,465,5792.4
0.6500,720,468,5791.1
0.6500,724,471,5790.7
0.6500,728,473,5792.3
0.6500,732,476,5793.8
0.6500,736,478,5797.5
0.6500,740,481,5795.9
0.6500,744,484,5792.5
0.6500,748,486,5795.7
0.6500,752,489,5795.7
0.6500,756,491,5800.0
0.6500,760,494,5799.0
0.6500,764,497,5799.3
0.6500,768,499,5798.0
0.6500,772,502,5805.6
0.6500,776,504,5824.4
0.6500,780,507,6791.4
0.6500,784,510,6783.4
0.6500,788,512,6786.4
0.6500,792,515,6818.3
0.6500,796,517,6780.6
0.6500,800,520,6784.4
0.6500,804,523,6795.4
0.6500,808,525,6784.5
0.6500,812,528,6783.1
0.6500,816,530,6789.7
0.6500,820,533,6787.7
0.6500,824,536,6790.4
0.6500,828,538,6795.4
0.6500,832,541,6793.0
0.6500,836,543,6792.7
0.6500,840,546,6789.2
0.6500,844,549,6795.8
0.6500,848,551,6791.1
0.6500,852,554,6797.3
0.6500,856,556,6798.3
0.6500,860,559,6805.4
0.6500,864,562,6806.2
0.6500,868,564,6815.6
0.6500,872,567,6828.2
0.6500,876,569,6829.9
0.6500,880,572,6826.4
0.6500,884,575,6821.2
0.6500,888,577,6819.8
0.6500,892,580,6820.4
0.6500,896,582,6823.0
0.6500,900,585,6812.3
0.6500,904,588,6820.7
0.6500,908,590,6814.9
0.6500,912,593,6814.9
0.6500,916,595,6818.2
0.6500,920,598,6819.2
0.6500,924,601,6815.1
0.6500,928,603,6816.2
0.6500,932,606,8301.5
0.6500,936,608,8300.7
0.6500,940,611,8291.3
0.6500,944,614,8290.9
0.6500,948,616,8295.4
0.6500,952,619,8303.5
0.6500,956,621,8311.2
0.6500,960,624,8294.9
0.6500,964,627,8304.1
0.6500,968,629,8293.4
0.6500,972,632,8300.2
0.6500,976,634,8305.9
0.6500,980,637,8345.0
0.6500,984,640,8349.9
0.6500,988,642,8347.8
0.6500,992,645,8357.7
0.6500,996,647,8351.5
0.6500,1000,650,8399.5
0.6500,1004,653,8322.6
0.6500,1008,655,8328.5
0.6500,1012,658,8322.6
0.6500,1016,660,8328.1
0.6500,1020,663,8326.8
0.6500,1024,666,8315.1
0.6500,1028,668,8318.0
0.6500,1032,671,8309.7
0.6500,1036,673,8308.8
0.6500,1040,676,8308.7
0.6500,1044,679,8310.3
0.6500,1048,681,8316.1
0.6500,1052,684,8315.6
0.6500,1056,686,8322.1
0.6500,1060,689,8318.3
0.6500,1064,692,8363.6
0.6500,1068,694,8361.4
0.6500,1072,697,8368.9
0.6500,1076,699,8361.2
0.6500,1080,702,8370.1
0.6500,1084,705,8363.4
0.6500,1088,707,8831.7
0.6500,1092,710,8832.2
0.6500,1096,712,8820.5
0.6500,1100,715,8810.2
0.6500,1104,718,8810.4
0.6500,1108,720,8813.7
0.6500,1112,723,8806.3
0.6500,1116,725,8821.4
0.6500,1120,728,8818.9
0.6500,1124,731,8817.7
0.6500,1128,733,8810.5
0.6500,1132,736,8824.1
0.6500,1136,738,8823.0
0.6500,1140,741,8816.8
0.6500,1144,744,8822.7
0.6500,1148,746,8815.1
0.6500,1152,749,8824.5
0.6500,1156,751,8813.6
0.6500,1160,754,8820.5
0.6500,1164,757,8814.9
0.6500,1168,759,8816.1
0.6500,1172,762,8819.1
0.6500,1176,764,8814.2
0.6500,1180,767,8824.0
0.6500,1184,770,8819.5
0.6500,1188,772,8825.4
0.6500,1192,775,8829.2
0.6500,1196,777,8839.2
0.6500,1200,780,8835.3
0.6500,1204,783,8839.1
0.6500,1208,785,8829.9
0.6500,1212,788,8842.0
0.6500,1216,790,8837.9
0.6500,1220,793,8835.6
0.6500,1224,796,8839.1
0.6500,1228,798,8837.5
0.6500,1232,801,8843.0
0.6500,1236,803,8845.0
0.6500,1240,806,8843.8
0.6500,1244,809,12011.5
0.6500,1248,811,12012.9
0.6500,1252,814,12016.8
0.6500,1256,816,11992.4
0.6500,1260,819,12010.7
0.6500,1264,822,11995.6
0.6500,1268,824,12008.4
0.6500,1272,827,12008.4
0.6500,1276,829,12011.4
0.6500,1280,832,12016.7
0.6500,1284,835,12015.0
0.6500,1288,837,12013.5
0.6500,1292,840,12037.5
0.6500,1296,842,12013.2
0.6500,1300,845,12005.4
0.6500,1304,848,12003.1
0.6500,1308,850,12011.7
0.6500,1312,853,12011.7
0.6500,1316,855,12005.2
0.6500,1320,858,11997.9
0.6500,1324,861,12011.0
0.6500,1328,863,12014.6
0.6500,1332,866,12019.5
0.6500,1336,868,12035.9
0.6500,1340,871,11998.9
0.6500,1344,874,12015.9
0.6500,1348,876,11994.5
0.6500,1352,879,12005.7
0.6500,1356,881,12000.9
0.6500,1360,884,11984.1
0.6500,1364,887,11991.1
0.6500,1368,889,11996.8
0.6500,1372,892,12010.4
0.6500,1376,894,12004.6
0.6500,1380,897,11990.9
0.6500,1384,900,12012.7
0.6500,1388,902,12016.4
0.6500,1392,905,12014.2
0.6500,1396,907,12014.7
0.6500,1400,910,12018.3
0.6500,1404,913,12007.5
0.6500,1408,915,12004.2
0.6500,1412,918,12027.3
0.6500,1416,920,12006.7
0.6500,1420,923,12018.4
0.6500,1424,926,12009.0
0.6500,1428,928,12009.9
0.6500,1432,931,12003.4
0.6500,1436,933,12010.5
0.6500,1440,936,12008.4
0.6500,1444,939,12008.4
0.6500,1448,941,12001.1
0.6500,1452,944,12016.1
0.6500,1456,946,12008.1
0.6500,1460,949,12021.4
0.6500,1464,952,12045.9
0.6500,1468,954,12042.7
0.6500,1472,957,12047.4
0.6500,1476,959,12037.8
0.6500,1480,962,12047.1
0.6500,1484,965,12043.8
0.6500,1488,967,12046.6
0.6500,1492,970,12054.8
0.6500,1496,972,12048.2
0.6500,1500,975,12037.6
0.6500,1504,978,12040.0
0.6500,1508,980,12049.0
0.6500,1512,983,12033.9
0.6500,1516,985,12024.5
0.6500,1520,988,12041.4
0.6500,1524,991,12057.1
0.6500,1528,993,12056.2
0.6500,1532,996,12072.6
0.6500,1536,998,12059.7
0.6500,1540,1001,12070.4
0.6500,1544,1004,12064.6
0.6500,1548,1006,12043.4
0.6500,1552,1009,14606.0
0.6500,1556,1011,14613.2
0.6500,1560,1014,14619.5
0.6500,1564,1017,14618.3
0.6500,1568,1019,14639.0
0.6500,1572,1022,14633.2
0.6500,1576,1024,14620.4
0.6500,1580,1027,14622.2
0.6500,1584,1030,14616.9
0.6500,1588,1032,14634.7
0.6500,1592,1035,14635.7
0.6500,1596,1037,14638.1
0.6500,1600,1040,14624.3
0.6500,1604,1043,14630.1
0.6500,1608,1045,14631.5
0.6500,1612,1048,14650.0
0.6500,1616,1050,14612.1
0.6500,1620,1053,14619.6
0.6500,1624,1056,14624.9
0.6500,1628,1058,14637.9
0.6500,1632,1061,14601.6
0.6500,1636,1063,14631.6
0.6500,1640,1066,14615.3
0.6500,1644,1069,14591.7
0.6500,1648,1071,14604.1
0.6500,1652,1074,14612.7
0.6500,1656,1076,14642.5
0.6500,1660,1079,14610.1
0.6500,1664,1082,14606.9
0.6500,1668,1084,14600.6
0.6500,1672,1087,14607.1
0.6500,1676,1089,14641.8
0.6500,1680,1092,14659.3
0.6500,1684,1095,14654.7
0.6500,1688,1097,14629.8
0.6500,1692,1100,14643.1
0.6500,1696,1102,14632.7
0.6500,1700,1105,14652.3
0.6500,1704,1108,14649.3
0.6500,1708,1110,14652.0
0.6500,1712,1113,14653.4
0.6500,1716,1115,14656.1
0.6500,1720,1118,14650.1
0.6500,1724,1121,14638.5
0.6500,1728,1123,14644.0
0.6500,1732,1126,14646.7
0.6500,1736,1128,14658.9
0.6500,1740,1131,14660.4
0.6500,1744,1134,14656.8
0.6500,1748,1136,14689.2
0.6500,1752,1139,14686.5
0.6500,1756,1141,14649.3
0.6500,1760,1144,14629.4
0.6500,1764,1147,14631.0
0.6500,1768,1149,14636.3
0.6500,1772,1152,14660.7
0.6500,1776,1154,14648.4
0.6500,1780,1157,14639.2
0.6500,1784,1160,14631.3
0.6500,1788,1162,14678.3
0.6500,1792,1165,14684.0
0.6500,1796,1167,14673.5
0.6500,1800,1170,14681.7
0.6500,1804,1173,14673.0
0.6500,1808,1175,14655.2
0.6500,1812,1178,14640.1
0.6500,1816,1180,14675.2
0.6500,1820,1183,14636.0
0.6500,1824,1186,14662.0
0.6500,1828,1188,14648.4
0.6500,1832,1191,14679.4
0.6500,1836,1193,14662.7
0.6500,1840,1196,14667.4
0.6500,1844,1199,14639.5
0.6500,1848,1201,14659.2
0.6500,1852,1204,14654.0
0.6500,1856,1206,14664.6
0.6500,1860,1209,14623.7
0.6500,1864,1212,17029.9
0.6500,1868,1214,17025.3
0.6500,1872,1217,17031.6
0.6500,1876,1219,17022.5
0.6500,1880,1222,17029.6
0.6500,1884,1225,17048.8
0.6500,1888,1227,17026.9
0.6500,1892,1230,17040.0
0.6500,1896,1232,17041.2
0.6500,1900,1235,17040.9
0.6500,1904,1238,17019.0
0.6500,1908,1240,17042.0
0.6500,1912,1243,17053.7
0.6500,1916,1245,17029.4
0.6500,1920,1248,17048.8
0.6500,1924,1251,17048.9
0.6500,1928,1253,17067.3
0.6500,1932,1256,17056.2
0.6500,1936,1258,17060.6
0.6500,1940,1261,17075.0
0.6500,1944,1264,17079.0
0.6500,1948,1266,17042.7
0.6500,1952,1269,17071.6
0.6500,1956,1271,17046.4
0.6500,1960,1274,17067.4
0.6500,1964,1277,17049.9
0.6500,1968,1279,17077.0
0.6500,1972,1282,17073.2
0.6500,1976,1284,17085.5
0.6500,1980,1287,17060.3
0.6500,1984,1290,17081.1
0.6500,1988,1292,17069.5
0.6500,1992,1295,17086.7
0.6500,1996,1297,17084.2
0.6500,2000,1300,17085.0
0.6500,2004,1303,17069.1
0.6500,2008,1305,17079.8
0.6500,2012,1308,17075.9
0.6500,2016,1310,17069.0
0.6500,2020,1313,17072.5
0.6500,2024,1316,17061.0
0.6500,2028,1318,17116.4
0.6500,2032,1321,17064.5
0.6500,2036,1323,17084.4
0.6500,2040,1326,17079.2
0.6500,2044,1329,17100.7
0.6500,2048,1331,17082.1
0.6500,2052,1334,17051.1
0.6500,2056,1336,17065.5
0.6500,2060,1339,17065.2
0.6500,2064,1342,17084.9
0.6500,2068,1344,17071.9
0.6500,2072,1347,17080.1
0.6500,2076,1349,17064.1
0.6500,2080,1352,17070.1
0.6500,2084,1355,17086.2
0.6500,2088,1357,17082.4
0.6500,2092,1360,17090.9
0.6500,2096,1362,17080.3
0.6500,2100,1365,17071.7
0.6500,2104,1368,17099.4
0.6500,2108,1370,17066.5
0.6500,2112,1373,17072.4
0.6500,2116,1375,17076.9
0.6500,2120,1378,17077.0
0.6500,2124,1381,17092.9
0.6500,2128,1383,17075.0
0.6500,2132,1386,17080.0
0.6500,2136,1388,17088.7
0.6500,2140,1391,17061.1
0.6500,2144,1394,17067.7
0.6500,2148,1396,17074.0
0.6500,2152,1399,17096.2
0.6500,2156,1401,17074.8
0.6500,2160,1404,17074.8
0.6500,2164,1407,17087.0
0.6500,2168,1409,17079.0
0.6500,2172,1412,17083.0
0.6500,2176,1414,18611.4
0.6500,2180,1417,18595.6
0.6500,2184,1420,18568.7
0.6500,2188,1422,18579.8
0.6500,2192,1425,18570.4
0.6500,2196,1427,18636.6
0.6500,2200,1430,18574.6
0.6500,2204,1433,18592.7
0.6500,2208,1435,18592.6
0.6500,2212,1438,18601.0
0.6500,2216,1440,18591.9
0.6500,2220,1443,18553.6
0.6500,2224,1446,18537.3
0.6500,2228,1448,18574.4
0.6500,2232,1451,18540.6
0.6500,2236,1453,18555.8
0.6500,2240,1456,18591.5
0.6500,2244,1459,18603.0
0.6500,2248,1461,18573.7
0.6500,2252,1464,18599.7
0.6500,2256,1466,18616.5
0.6500,2260,1469,18621.8
0.6500,2264,1472,18597.5
0.6500,2268,1474,18615.6
0.6500,2272,1477,18601.9
0.6500,2276,1479,18650.0
0.6500,2280,1482,18614.2
0.6500,2284,1485,18591.3
0.6500,2288,1487,18561.0
0.6500,2292,1490,18554.2
0.6500,2296,1492,18569.5
0.6500,2300,1495,18612.3
0.6500,2304,1498,18582.0
0.6500,2308,1500,18583.1
0.6500,2312,1503,18550.1
0.6500,2316,1505,18523.5
0.6500,2320,1508,18493.0
0.6500,2324,1511,18550.6
0.6500,2328,1513,18582.0
0.6500,2332,1516,18559.1
0.6500,2336,1518,18577.1
0.6500,2340,1521,18597.3
0.6500,2344,1524,18547.9
0.6500,2348,1526,18560.3
0.6500,2352,1529,18543.6
0.6500,2356,1531,18582.8
0.6500,2360,1534,18579.4
0.6500,2364,1537,18618.0
0.6500,2368,1539,18569.0
0.6500,2372,1542,18611.0
0.6500,2376,1544,18590.8
0.6500,2380,1547,18591.0
0.6500,2384,1550,18611.6
0.6500,2388,1552,18580.5
0.6500,2392,1555,18603.2
0.6500,2396,1557,18588.4
0.6500,2400,1560,18549.3
0.6500,2404,1563,18588.0
0.6500,2408,1565,18560.5
0.6500,2412,1568,18559.8
0.6500,2416,1570,18574.2
0.6500,2420,1573,18555.9
0.6500,2424,1576,18579.0
0.6500,2428,1578,18584.2
0.6500,2432,1581,18583.7
0.6500,2436,1583,18608.9
0.6500,2440,1586,18549.7
0.6500,2444,1589,18583.6
0.6500,2448,1591,18594.0
0.6500,2452,1594,18591.5
0.6500,2456,1596,18600.1
0.6500,2460,1599,18570.5
0.6500,2464,1602,18589.8
0.6500,2468,1604,18587.6
0.6500,2472,1607,18587.0
0.6500,2476,1609,18583.0
0.6500,2480,1612,18569.9
0.6500,2484,1615,25162.5
0.6500,2488,1617,25202.2
0.6500,2492,1620,25229.4
0.6500,2496,1622,25228.1
0.6500,2500,1625,25239.7
0.6500,2504,1628,25231.1
0.6500,2508,1630,25213.1
0.6500,2512,1633,25231.2
0.6500,2516,1635,25211.7
0.6500,2520,1638,25247.0
0.6500,2524,1641,25266.8
0.6500,2528,1643,25263.9
0.6500,2532,1646,25253.4
0.6500,2536,1648,25248.6
0.6500,2540,1651,25268.4
0.6500,2544,1654,25252.4
0.6500,2548,1656,25250.8
0.6500,2552,1659,25232.8
0.6500,2556,1661,25239.3
0.6500,2560,1664,25209.1
0.6500,2564,1667,25222.7
0.6500,2568,1669,25234.1
0.6500,2572,1672,25236.2
0.6500,2576,1674,25284.1
0.6500,2580,1677,25264.5
0.6500,2584,1680,25275.9
0.6500,2588,1682,25298.9
0.6500,2592,1685,25213.8
0.6500,2596,1687,25256.4
0.6500,2600,1690,25185.8
0.6500,2604,1693,25233.1
0.6500,2608,1695,25213.6
0.6500,2612,1698,25243.0
0.6500,2616,1700,25252.3
0.6500,2620,1703,25226.8
0.6500,2624,1706,25312.6
0.6500,2628,1708,25309.8
0.6500,2632,1711,25295.7
0.6500,2636,1713,25311.1
0.6500,2640,1716,25288.2
0.6500,2644,1719,25253.4
0.6500,2648,1721,25252.2
0.6500,2652,1724,25293.1
0.6500,2656,1726,25267.5
0.6500,2660,1729,25206.2
0.6500,2664,1732,25283.7
0.6500,2668,1734,25266.1
0.6500,2672,1737,25244.0
0.6500,2676,1739,25283.2
0.6500,2680,1742,25269.5
0.6500,2684,1745,25244.7
0.6500,2688,1747,25291.0
0.6500,2692,1750,25254.4
0.6500,2696,1752,25268.7
0.6500,2700,1755,25306.1
0.6500,2704,1758,25302.2
0.6500,2708,1760,25310.3
0.6500,2712,1763,25307.7
0.6500,2716,1765,25276.0
0.6500,2720,1768,25207.3
0.6500,2724,1771,25208.1
0.6500,2728,1773,25278.4
0.6500,2732,1776,25206.5
0.6500,2736,1778,25299.3
0.6500,2740,1781,25224.9
0.6500,2744,1784,25259.9
0.6500,2748,1786,25256.8
0.6500,2752,1789,25253.0
0.6500,2756,1791,25226.8
0.6500,2760,1794,25255.2
0.6500,2764,1797,25245.8
0.6500,2768,1799,25243.1
0.6500,2772,1802,25234.1
0.6500,2776,1804,25291.0
0.6500,2780,1807,25295.3
0.6500,2784,1810,25340.3
0.6500,2788,1812,25305.4
0.6500,2792,1815,25255.2
0.6500,2796,1817,25245.9
0.6500,2800,1820,25251.4
0.6500,2804,1823,25311.4
0.6500,2808,1825,25300.5
0.6500,2812,1828,25264.1
0.6500,2816,1830,25293.8
0.6500,2820,1833,25300.5
0.6500,2824,1836,25257.8
0.6500,2828,1838,25286.9
0.6500,2832,1841,25269.9
0.6500,2836,1843,25282.7
0.6500,2840,1846,25281.9
0.6500,2844,1849,25238.0
0.6500,2848,1851,25272.6
0.6500,2852,1854,25307.3
0.6500,2856,1856,25310.6
0.6500,2860,1859,25274.1
0.6500,2864,1862,25301.1
0.6500,2868,1864,25298.7
0.6500,2872,1867,25180.6
0.6500,2876,1869,25247.3
0.6500,2880,1872,25250.1
0.6500,2884,1875,25267.5
0.6500,2888,1877,25271.1
0.6500,2892,1880,25325.0
0.6500,2896,1882,25237.3
0.6500,2900,1885,25273.7
0.6500,2904,1888,25289.4
0.6500,2908,1890,25434.9
0.6500,2912,1893,25271.9
0.6500,2916,1895,25271.9
0.6500,2920,1898,25216.1
0.6500,2924,1901,25185.8
0.6500,2928,1903,25191.5
0.6500,2932,1906,25236.4
0.6500,2936,1908,25183.0
0.6500,2940,1911,25232.4
0.6500,2944,1914,25228.7
0.6500,2948,1916,25198.2
0.6500,2952,1919,25210.2
0.6500,2956,1921,25199.2
0.6500,2960,1924,25205.4
0.6500,2964,1927,25189.8
0.6500,2968,1929,25208.6
0.6500,2972,1932,25184.6
0.6500,2976,1934,25194.2
0.6500,2980,1937,25165.3
0.6500,2984,1940,25170.5
0.6500,2988,1942,25154.7
0.6500,2992,1945,25186.0
0.6500,2996,1947,25191.0
0.6500,3000,1950,25220.6
0.6500,3004,1953,25208.1
0.6500,3008,1955,25197.8
0.6500,3012,1958,25254.1
0.6500,3016,1960,25259.2
0.6500,3020,1963,25227.7
0.6500,3024,1966,25180.3
0.6500,3028,1968,25223.8
0.6500,3032,1971,25198.3
0.6500,3036,1973,25213.7
0.6500,3040,1976,25247.1
0.6500,3044,1979,25256.8
0.6500,3048,1981,25284.4
0.6500,3052,1984,25288.9
0.6500,3056,1986,25295.5
0.6500,3060,1989,25236.9
0.6500,3064,1992,25273.8
0.6500,3068,1994,25304.6
0.6500,3072,1997,25256.8
0.6500,3076,1999,25223.5
0.6500,3080,2002,25265.3
0.6500,3084,2005,25293.7
0.6500,3088,2007,25259.7
0.6500,3092,2010,25245.6
0.6500,3096,2012,25239.2
0.6500,3100,2015,25258.1
0.6500,3104,2018,30184.5
0.6500,3108,2020,30244.1
0.6500,3112,2023,30286.2
0.6500,3116,2025,30208.9
0.6500,3120,2028,30274.5
0.6500,3124,2031,30215.1
0.6500,3128,2033,30193.7
0.6500,3132,2036,30216.5
0.6500,3136,2038,30230.1
0.6500,3140,2041,30213.4
0.6500,3144,2044,30205.8
0.6500,3148,2046,30215.3
0.6500,3152,2049,30268.5
0.6500,3156,2051,30232.4
0.6500,3160,2054,30241.8
0.6500,3164,2057,30272.9
0.6500,3168,2059,30254.1
0.6500,3172,2062,30205.0
0.6500,3176,2064,30224.0
0.6500,3180,2067,30234.0
0.6500,3184,2070,30203.7
0.6500,3188,2072,30229.0
0.6500,3192,2075,30236.9
0.6500,3196,2077,30292.7
0.6500,3200,2080,30314.2
0.6500,3204,2083,30300.7
0.6500,3208,2085,30318.6
0.6500,3212,2088,30304.0
0.6500,3216,2090,30246.1
0.6500,3220,2093,30291.4
0.6500,3224,2096,30321.0
0.6500,3228,2098,30277.2
0.6500,3232,2101,30252.7
0.6500,3236,2103,30296.2
0.6500,3240,2106,30268.0
0.6500,3244,2109,30345.4
0.6500,3248,2111,30315.6
0.6500,3252,2114,30250.5
0.6500,3256,2116,30306.4
0.6500,3260,2119,30245.6
0.6500,3264,2122,30304.1
0.6500,3268,2124,30249.3
0.6500,3272,2127,30336.4
0.6500,3276,2129,30302.5
0.6500,3280,2132,30377.0
0.6500,3284,2135,30283.2
0.6500,3288,2137,30327.3
0.6500,3292,2140,30316.6
0.6500,3296,2142,30322.3
0.6500,3300,2145,30280.1
0.6500,3304,2148,30310.7
0.6500,3308,2150,30342.7
0.6500,3312,2153,30361.9
0.6500,3316,2155,30302.0
0.6500,3320,2158,30323.8
0.6500,3324,2161,30301.4
0.6500,3328,2163,30277.8
0.6500,3332,2166,30345.3
0.6500,3336,2168,30355.7
0.6500,3340,2171,30300.3
0.6500,3344,2174,30322.2
0.6500,3348,2176,30343.0
0.6500,3352,2179,30284.6
0.6500,3356,2181,30350.3
0.6500,3360,2184,30282.2
0.6500,3364,2187,30360.1
0.6500,3368,2189,30308.3
0.6500,3372,2192,30310.2
0.6500,3376,2194,30323.3
0.6500,3380,2197,30278.2
0.6500,3384,2200,30356.1
0.6500,3388,2202,30316.5
0.6500,3392,2205,30374.5
0.6500,3396,2207,30379.2
0.6500,3400,2210,30307.5
0.6500,3404,2213,30297.9
0.6500,3408,2215,30272.8
0.6500,3412,2218,30288.6
0.6500,3416,2220,30306.5
0.6500,3420,2223,30290.4
0.6500,3424,2226,30313.4
0.6500,3428,2228,30264.2
0.6500,3432,2231,30307.1
0.6500,3436,2233,30284.3
0.6500,3440,2236,30287.9
0.6500,3444,2239,30251.3
0.6500,3448,2241,30340.9
0.6500,3452,2244,30430.4
0.6500,3456,2246,30324.2
0.6500,3460,2249,30305.6
0.6500,3464,2252,30269.5
0.6500,3468,2254,30320.7
0.6500,3472,2257,30317.9
