shape,an52,bn52,old_ns,new_ns,old_ns_per_digit_product,new_ns_per_digit_product,speedup_old_over_new
bn=12,68,12,30.228451,29.428819,0.037044671,0.036064730,1.027172
bn=12,76,12,33.472230,32.455186,0.036702006,0.035586826,1.031337
bn=12,84,12,36.287667,35.462656,0.035999669,0.035181206,1.023264
bn=12,92,12,39.317964,38.544158,0.035614098,0.034913187,1.020076
bn=12,100,12,42.438475,41.582779,0.035365396,0.034652316,1.020578
bn=12,108,12,45.475064,44.565928,0.035088784,0.034387290,1.020400
bn=12,116,12,48.449545,47.611682,0.034805708,0.034203794,1.017598
bn=12,124,12,51.530993,50.540135,0.034631043,0.033965145,1.019605
bn=12,132,12,54.453343,53.586740,0.034377110,0.033830013,1.016172
bn=12,140,12,57.435665,56.599740,0.034187896,0.033690321,1.014769
bn=12,148,12,60.402872,59.868834,0.034010626,0.033709929,1.008920
bn=12,156,12,63.574568,62.625752,0.033960774,0.033453927,1.015151
bn=12,164,12,66.608976,65.584971,0.033846024,0.033325697,1.015613
bn=12,172,12,69.629663,68.789698,0.033735302,0.033328342,1.012211
bn=12,180,12,72.601436,71.717890,0.033611776,0.033202727,1.012320
bn=12,188,12,75.658892,74.827228,0.033536743,0.033168097,1.011114
bn=12,196,12,81.223945,77.723945,0.034533990,0.033045895,1.045031
bn=12,204,12,84.876186,86.270489,0.034671644,0.035241213,0.983838
bn=12,212,12,88.112588,86.660232,0.034635451,0.034064557,1.016759
bn=12,220,12,91.730114,89.820223,0.034746255,0.034022812,1.021263
bn=12,228,12,94.208302,92.863316,0.034432859,0.033941270,1.014484
bn=12,236,12,97.120439,95.501905,0.034293940,0.033722424,1.016948
bn=12,244,12,100.297276,99.108782,0.034254534,0.033848628,1.011992
bn=12,252,12,102.856497,101.790686,0.034013392,0.033660941,1.010471
bn=12,260,12,106.427402,104.775084,0.034111347,0.033581758,1.015770
bn=12,268,12,109.324628,107.885668,0.033993977,0.033546539,1.013338
bn=12,276,12,112.005357,111.000554,0.033818043,0.033514660,1.009052
bn=12,284,12,115.142233,114.149065,0.033785867,0.033494444,1.008701
bn=12,292,12,117.900376,117.345389,0.033647368,0.033488981,1.004730
bn=12,300,12,121.009653,120.254567,0.033613792,0.033404046,1.006279
bn=12,308,12,123.986907,123.293307,0.033546241,0.033358579,1.005626
bn=12,316,12,127.057800,126.223286,0.033506804,0.033286732,1.006611
bn=12,324,12,130.304427,129.514205,0.033514513,0.033311267,1.006101
bn=12,332,12,133.302926,132.385021,0.033459570,0.033229172,1.006934
bn=12,340,12,136.290625,135.516640,0.033404565,0.033214863,1.005711
bn=12,348,12,139.094306,138.394358,0.033308023,0.033140411,1.005058
bn=12,356,12,142.117756,141.606193,0.033267265,0.033147517,1.003613
bn=12,364,12,145.271701,144.634073,0.033258173,0.033112196,1.004409
bn=12,372,12,148.101120,147.395540,0.033176774,0.033018714,1.004787
bn=12,380,12,151.491244,150.373948,0.033221764,0.032976743,1.007430
bn=12,388,12,154.097752,153.409773,0.033096596,0.032948834,1.004485
bn=12,396,12,157.499686,156.957500,0.033143873,0.033029777,1.003454
