shape,an52,bn52,old_ns,new_ns,old_ns_per_digit_product,new_ns_per_digit_product,speedup_old_over_new
bn=12,292,12,170.305236,123.172613,0.048603093,0.035152001,1.382655
bn=12,300,12,174.920915,126.367944,0.048589143,0.035102207,1.384219
bn=12,308,12,178.961964,129.621255,0.048420445,0.035070686,1.380653
bn=12,316,12,182.846674,132.491658,0.048219060,0.034939783,1.380062
bn=12,324,12,187.761228,135.073680,0.048292497,0.034741173,1.390065
bn=12,332,12,202.924597,224.075000,0.050934889,0.056243725,0.905610
bn=12,340,12,196.294141,141.272100,0.048111309,0.034625515,1.389476
bn=12,348,12,202.479032,144.448013,0.048486358,0.034590041,1.401743
bn=12,356,12,207.217922,147.559847,0.048506068,0.034541163,1.404297
bn=12,364,12,210.800545,150.798828,0.048260198,0.034523541,1.397892
bn=12,372,12,216.162931,153.317555,0.048423596,0.034345330,1.409903
bn=12,380,12,221.060079,156.640156,0.048478088,0.034350911,1.411261
bn=12,388,12,224.782813,159.433217,0.048278095,0.034242529,1.409887
bn=12,396,12,228.477646,163.667703,0.048080313,0.034441857,1.395985
