an,bn,ratio,gmp_ns,simd_ns,speedup
163,54,0.3333,2045.2,446.2,4.5835
163,65,0.4000,2317.7,520.9,4.4493
163,82,0.5000,2468.4,828.2,2.9803
163,106,0.6500,3010.8,836.7,3.5983
163,130,0.8000,3387.1,913.6,3.7075
163,163,1.0000,3836.2,1144.2,3.3527
164,21,0.1250,999.4,218.5,4.5729
164,33,0.2000,1623.3,300.0,5.4118
164,41,0.2500,1721.0,356.1,4.8324
164,55,0.3333,2203.5,454.9,4.8435
164,66,0.4000,2353.3,539.0,4.3663
164,82,0.5000,2494.3,648.3,3.8472
164,107,0.6500,3025.2,802.8,3.7682
164,131,0.8000,3411.3,1021.5,3.3395
164,164,1.0000,3869.5,1151.8,3.3596
165,21,0.1250,1006.6,219.0,4.5964
165,33,0.2000,1475.7,303.1,4.8691
165,41,0.2500,1728.6,359.3,4.8104
165,55,0.3333,2037.2,458.8,4.4399
165,66,0.4000,2391.6,550.6,4.3436
165,83,0.5000,2547.7,814.4,3.1282
165,107,0.6500,3038.3,805.3,3.7727
165,132,0.8000,3434.2,1178.9,2.9130
165,165,1.0000,3855.1,1166.9,3.3037
166,21,0.1250,1009.7,219.3,4.6052
166,33,0.2000,1477.0,303.4,4.8689
166,42,0.2500,1744.8,367.5,4.7477
166,55,0.3333,2030.5,460.6,4.4082
166,66,0.4000,2403.6,551.1,4.3617
166,83,0.5000,2555.7,849.2,3.0094
166,108,0.6500,2929.6,857.7,3.4156
166,133,0.8000,3516.2,1168.2,3.0099
166,166,1.0000,3903.7,1177.5,3.3151
167,21,0.1250,1018.2,218.5,4.6604
167,33,0.2000,1493.1,305.3,4.8904
167,42,0.2500,1736.6,371.3,4.6770
167,56,0.3333,2269.5,469.5,4.8336
167,67,0.4000,2424.6,552.0,4.3926
167,84,0.5000,2590.4,832.5,3.1114
167,109,0.6500,2923.5,865.3,3.3784
167,134,0.8000,3521.8,1051.2,3.3503
167,167,1.0000,3898.4,1196.1,3.2591
168,21,0.1250,1026.5,221.2,4.6401
168,34,0.2000,1657.6,311.8,5.3166
168,42,0.2500,1743.8,371.2,4.6982
168,56,0.3333,1989.0,471.4,4.2190
168,67,0.4000,2431.8,555.0,4.3817
168,84,0.5000,2580.9,828.4,3.1154
168,109,0.6500,2953.2,867.8,3.4031
168,134,0.8000,3553.6,1170.9,3.0350
168,168,1.0000,3908.7,1187.0,3.2929
169,21,0.1250,1033.4,227.4,4.5446
169,34,0.2000,1710.3,317.7,5.3838
169,42,0.2500,1790.7,377.4,4.7452
169,56,0.3333,2052.6,473.6,4.3345
169,68,0.4000,2519.8,571.5,4.4088
169,85,0.5000,2659.6,810.4,3.2818
169,110,0.6500,3084.5,872.1,3.5370
169,135,0.8000,3590.1,1024.7,3.5037
169,169,1.0000,4027.6,1167.4,3.4502
170,21,0.1250,1038.4,228.2,4.5514
170,34,0.2000,1538.0,319.1,4.8193
170,43,0.2500,1840.0,382.5,4.8098
170,57,0.3333,2382.4,489.5,4.8673
170,68,0.4000,2519.4,574.5,4.3850
170,85,0.5000,2664.6,702.5,3.7932
170,111,0.6500,3076.7,850.1,3.6194
170,136,0.8000,3641.9,1196.0,3.0450
170,170,1.0000,3995.8,1221.1,3.2724
171,21,0.1250,1046.5,228.9,4.5722
171,34,0.2000,1559.5,319.7,4.8783
171,43,0.2500,1850.8,384.4,4.8153
171,57,0.3333,2132.0,494.1,4.3148
171,68,0.4000,2546.2,579.0,4.3974
171,86,0.5000,2724.7,842.6,3.2335
171,111,0.6500,3097.7,846.3,3.6604
171,137,0.8000,3683.4,1090.3,3.3785
171,171,1.0000,4027.9,1248.8,3.2253
172,22,0.1250,1099.2,240.0,4.5798
172,34,0.2000,1567.4,320.0,4.8982
172,43,0.2500,1847.3,387.4,4.7682
172,57,0.3333,2139.5,496.4,4.3101
172,69,0.4000,2551.5,583.5,4.3726
172,86,0.5000,2706.2,715.7,3.7811
172,112,0.6500,3107.8,864.4,3.5955
172,138,0.8000,3696.3,1093.1,3.3815
172,172,1.0000,4093.6,1252.1,3.2695
173,22,0.1250,1105.5,241.3,4.5821
173,35,0.2000,1756.9,334.9,5.2456
173,43,0.2500,1856.4,387.9,4.7854
173,58,0.3333,2461.5,501.9,4.9043
173,69,0.4000,2626.6,583.3,4.5030
173,87,0.5000,2791.2,885.1,3.1537
173,112,0.6500,3100.0,851.1,3.6425
173,138,0.8000,3699.8,1240.0,2.9836
173,173,1.0000,4114.3,1269.1,3.2419
174,22,0.1250,1109.1,239.6,4.6293
174,35,0.2000,1761.5,337.2,5.2246
174,44,0.2500,1903.1,403.2,4.7199
174,58,0.3333,2105.2,507.5,4.1478
174,70,0.4000,2630.8,601.5,4.3739
174,87,0.5000,2780.9,865.1,3.2144
174,113,0.6500,3124.7,853.4,3.6616
174,139,0.8000,3784.0,1265.3,2.9905
174,174,1.0000,4105.1,1286.5,3.1910
175,22,0.1250,1117.7,245.3,4.5563
175,35,0.2000,1614.8,341.7,4.7262
175,44,0.2500,1909.6,405.2,4.7131
175,58,0.3333,2131.2,514.4,4.1432
175,70,0.4000,2644.6,607.8,4.3509
175,88,0.5000,2797.5,876.5,3.1916
175,114,0.6500,3180.0,861.5,3.6912
175,140,0.8000,3791.0,1113.7,3.4038
175,175,1.0000,4159.9,1290.8,3.2228
176,22,0.1250,1125.0,244.0,4.6116
176,35,0.2000,1619.5,339.7,4.7677
176,44,0.2500,1915.3,405.0,4.7289
176,59,0.3333,2478.7,519.1,4.7752
176,70,0.4000,2640.6,603.3,4.3767
176,88,0.5000,2794.5,925.0,3.0210
176,114,0.6500,3194.4,895.5,3.5673
176,141,0.8000,3835.1,1155.1,3.3202
176,176,1.0000,4182.7,1270.3,3.2926
177,22,0.1250,1130.8,245.0,4.6152
177,35,0.2000,1637.1,341.8,4.7900
177,44,0.2500,1941.6,406.7,4.7738
177,59,0.3333,2202.3,523.1,4.2103
177,71,0.4000,2730.7,616.3,4.4307
177,89,0.5000,2891.9,902.0,3.2062
177,115,0.6500,3247.7,899.0,3.6124
177,142,0.8000,3919.5,1138.2,3.4435
177,177,1.0000,4203.8,1271.4,3.3063
178,22,0.1250,1139.1,244.5,4.6592
178,36,0.2000,1831.7,348.9,5.2498
178,45,0.2500,2011.2,427.8,4.7012
178,59,0.3333,2216.4,526.9,4.2065
178,71,0.4000,2745.7,624.4,4.3969
178,89,0.5000,2897.9,759.9,3.8133
178,116,0.6500,3246.4,948.3,3.4235
178,142,0.8000,3918.7,1244.4,3.1492
178,178,1.0000,4308.8,1287.0,3.3479
179,22,0.1250,1139.9,244.8,4.6565
179,36,0.2000,1831.4,351.6,5.2086
179,45,0.2500,2009.6,418.6,4.8006
179,60,0.3333,2589.7,532.4,4.8645
179,72,0.4000,2761.1,628.6,4.3925
179,90,0.5000,2935.4,909.4,3.2280
179,116,0.6500,3266.8,926.0,3.5277
179,143,0.8000,3948.0,1248.0,3.1635
179,179,1.0000,4332.6,1300.3,3.3321
180,23,0.1250,1199.4,253.8,4.7260
180,36,0.2000,1681.7,354.5,4.7444
180,45,0.2500,2013.6,420.8,4.7851
180,60,0.3333,2226.1,536.4,4.1503
180,72,0.4000,2780.5,632.3,4.3972
180,90,0.5000,2943.0,774.1,3.8018
180,117,0.6500,3338.0,952.6,3.5042
180,144,0.8000,3983.4,1160.8,3.4317
180,180,1.0000,4401.2,1305.4,3.3714
181,23,0.1250,1209.7,253.0,4.7806
181,36,0.2000,1701.7,354.3,4.8036
181,45,0.2500,2034.0,423.4,4.8034
181,60,0.3333,2313.4,539.0,4.2920
181,72,0.4000,2831.3,634.3,4.4635
181,91,0.5000,3023.7,909.8,3.3236
181,118,0.6500,3449.7,979.0,3.5236
181,145,0.8000,4041.5,1143.5,3.5343
181,181,1.0000,4465.5,1285.2,3.4747
182,23,0.1250,1213.9,254.4,4.7714
182,36,0.2000,1699.7,355.7,4.7786
182,46,0.2500,2053.9,433.2,4.7410
182,61,0.3333,2686.8,553.1,4.8575
182,73,0.4000,2858.1,645.3,4.4294
182,91,0.5000,3024.0,786.3,3.8460
182,118,0.6500,3451.9,981.7,3.5164
182,146,0.8000,4058.5,1127.9,3.5982
182,182,1.0000,4473.3,1261.6,3.5457
183,23,0.1250,1221.0,260.0,4.6968
183,37,0.2000,1865.4,364.8,5.1128
183,46,0.2500,2060.4,436.0,4.7251
183,61,0.3333,2329.4,558.1,4.1736
183,73,0.4000,2869.2,650.1,4.4134
183,92,0.5000,3044.5,904.8,3.3648
183,119,0.6500,3482.0,956.3,3.6411
183,146,0.8000,4073.3,1323.7,3.0772
183,183,1.0000,4530.0,1306.5,3.4673
184,23,0.1250,1225.9,259.3,4.7282
184,37,0.2000,1888.1,366.6,5.1497
184,46,0.2500,2077.5,440.9,4.7120
184,61,0.3333,2341.0,563.0,4.1580
184,74,0.4000,2824.0,643.4,4.3889
184,92,0.5000,3030.5,894.5,3.3878
184,120,0.6500,3424.4,941.0,3.6389
184,147,0.8000,4104.7,1308.5,3.1369
184,184,1.0000,4532.9,1305.3,3.4726
185,23,0.1250,1233.4,255.4,4.8283
185,37,0.2000,1782.5,365.6,4.8749
185,46,0.2500,2097.2,436.9,4.8004
185,62,0.3333,2777.4,562.3,4.9392
185,74,0.4000,2951.1,655.1,4.5051
185,93,0.5000,3129.9,924.2,3.3867
185,120,0.6500,3462.3,944.0,3.6675
185,148,0.8000,4188.5,1202.8,3.4824
185,185,1.0000,4568.9,1326.5,3.4442
186,23,0.1250,1240.3,260.0,4.7711
186,37,0.2000,1807.4,369.8,4.8875
186,47,0.2500,2155.4,444.7,4.8462
186,62,0.3333,2340.4,570.5,4.1021
186,74,0.4000,2970.6,659.1,4.5072
186,93,0.5000,3149.5,1012.2,3.1116
186,121,0.6500,3483.8,985.2,3.5361
186,149,0.8000,4209.2,1280.9,3.2861
186,186,1.0000,4569.9,1374.1,3.3257
187,23,0.1250,1248.1,263.6,4.7350
187,37,0.2000,1831.6,379.7,4.8233
187,47,0.2500,2163.8,450.4,4.8036
187,62,0.3333,2398.6,577.9,4.1508
187,75,0.4000,2981.5,688.3,4.3314
187,94,0.5000,3185.0,971.6,3.2782
187,122,0.6500,3549.1,998.7,3.5537
187,150,0.8000,4229.0,1262.7,3.3491
187,187,1.0000,4668.1,1392.6,3.3520
188,24,0.1250,1309.0,270.2,4.8439
188,38,0.2000,1919.6,380.7,5.0418
188,47,0.2500,2167.1,460.9,4.7014
188,63,0.3333,2823.9,586.5,4.8150
188,75,0.4000,2966.2,686.2,4.3229
188,94,0.5000,3194.5,842.0,3.7938
188,122,0.6500,3549.6,1032.1,3.4390
188,150,0.8000,4241.6,1387.6,3.0567
188,188,1.0000,4663.5,1397.7,3.3367
189,24,0.1250,1316.1,274.8,4.7883
189,38,0.2000,1967.4,381.2,5.1616
189,47,0.2500,2180.7,459.7,4.7438
189,63,0.3333,2453.5,587.7,4.1746
189,76,0.4000,3033.4,693.6,4.3733
189,95,0.5000,3254.4,1044.4,3.1162
189,123,0.6500,3600.0,1048.7,3.4329
189,151,0.8000,4333.4,1376.7,3.1478
189,189,1.0000,4712.2,1394.7,3.3787
190,24,0.1250,1324.7,276.0,4.7998
190,38,0.2000,1841.6,384.1,4.7941
190,48,0.2500,2193.2,475.2,4.6148
190,63,0.3333,2459.6,588.5,4.1795
190,76,0.4000,3043.3,697.4,4.3638
190,95,0.5000,3260.7,855.3,3.8124
190,124,0.6500,3578.0,1044.4,3.4260
190,152,0.8000,4367.6,1296.3,3.3694
190,190,1.0000,4743.5,1403.0,3.3809
191,24,0.1250,1330.8,283.4,4.6959
191,38,0.2000,1855.5,395.0,4.6974
191,48,0.2500,2199.7,472.0,4.6605
191,64,0.3333,2907.6,606.3,4.7957
191,76,0.4000,3044.6,709.3,4.2922
191,96,0.5000,3278.7,1003.4,3.2677
191,124,0.6500,3603.2,1027.0,3.5084
191,153,0.8000,4367.5,1299.7,3.3605
191,191,1.0000,4783.4,1417.6,3.3742
192,24,0.1250,1336.1,285.4,4.6816
192,38,0.2000,1866.4,395.4,4.7198
192,48,0.2500,2202.6,474.4,4.6429
192,64,0.3333,2483.6,608.7,4.0801
192,77,0.4000,3051.4,717.2,4.2544
192,96,0.5000,3276.7,1072.2,3.0560
192,125,0.6500,3619.3,1031.2,3.5098
192,154,0.8000,4480.3,1366.7,3.2783
192,192,1.0000,4812.2,1429.6,3.3663
193,24,0.1250,1340.5,287.4,4.6636
193,39,0.2000,2032.0,403.9,5.0306
193,48,0.2500,2247.3,482.4,4.6582
193,64,0.3333,2510.0,612.3,4.0993
193,77,0.4000,3154.8,722.0,4.3695
193,97,0.5000,3372.1,1018.9,3.3095
193,125,0.6500,3705.7,1015.3,3.6500
193,154,0.8000,4507.2,1384.0,3.2566
193,193,1.0000,4932.7,1439.7,3.4261
194,24,0.1250,1352.3,283.3,4.7733
194,39,0.2000,2029.7,408.8,4.9654
194,49,0.2500,2312.0,489.3,4.7249
194,65,0.3333,3009.8,617.7,4.8724
194,78,0.4000,3161.3,729.4,4.3344
194,97,0.5000,3382.5,1014.1,3.3355
194,126,0.6500,3730.6,1018.9,3.6613
194,155,0.8000,4510.2,1333.0,3.3835
194,194,1.0000,4910.5,1447.4,3.3927
195,24,0.1250,1353.4,287.9,4.7014
195,39,0.2000,1966.1,404.7,4.8581
195,49,0.2500,2318.7,486.6,4.7652
195,65,0.3333,2578.4,619.4,4.1626
195,78,0.4000,3162.4,728.3,4.3421
195,98,0.5000,3437.3,997.4,3.4462
195,127,0.6500,3774.0,1029.2,3.6668
195,156,0.8000,4544.8,1333.8,3.4074
195,195,1.0000,4973.4,1430.4,3.4769
196,25,0.1250,1419.4,287.7,4.9336
196,39,0.2000,1973.4,411.0,4.8020
196,49,0.2500,2327.6,489.7,4.7533
196,65,0.3333,2597.6,628.3,4.1341
196,78,0.4000,3186.3,740.4,4.3036
196,98,0.5000,3412.3,910.7,3.7471
196,127,0.6500,3824.3,1132.4,3.3770
196,157,0.8000,4648.2,1323.8,3.5114
196,196,1.0000,5042.4,1473.7,3.4215
197,25,0.1250,1423.8,298.6,4.7681
197,39,0.2000,1989.1,411.0,4.8397
197,49,0.2500,2333.9,493.4,4.7299
197,66,0.3333,3082.9,638.8,4.8262
197,79,0.4000,3233.2,749.6,4.3131
197,99,0.5000,3487.1,1045.6,3.3350
197,128,0.6500,3853.6,1129.6,3.4115
197,158,0.8000,4643.2,1331.3,3.4878
197,197,1.0000,5069.4,1481.0,3.4230
198,25,0.1250,1430.5,290.7,4.9214
198,40,0.2000,2095.1,420.5,4.9820
198,50,0.2500,2375.0,503.3,4.7187
198,66,0.3333,2610.8,644.1,4.0534
198,79,0.4000,3244.3,753.0,4.3086
198,99,0.5000,3506.6,919.2,3.8148
198,129,0.6500,3888.9,1301.3,2.9883
198,158,0.8000,4651.7,1411.0,3.2967
198,198,1.0000,5099.3,1494.7,3.4116
199,25,0.1250,1441.1,290.0,4.9701
199,40,0.2000,2094.4,425.1,4.9270
199,50,0.2500,2379.6,504.2,4.7195
199,66,0.3333,2643.7,649.7,4.0691
199,80,0.4000,3287.2,761.0,4.3198
199,100,0.5000,3530.2,1100.5,3.2079
199,129,0.6500,3943.4,1312.3,3.0051
199,159,0.8000,4671.0,1423.7,3.2809
199,199,1.0000,5197.7,1505.3,3.4530
200,25,0.1250,1450.2,293.8,4.9353
200,40,0.2000,1995.2,423.5,4.7115
200,50,0.2500,2388.2,507.8,4.7027
200,67,0.3333,3137.5,659.8,4.7553
200,80,0.4000,3287.8,772.5,4.2563
200,100,0.5000,3538.7,1069.9,3.3077
200,130,0.6500,3920.2,1307.4,2.9986
200,160,0.8000,4663.7,1456.4,3.2022
200,200,1.0000,5247.8,1521.4,3.4492
201,25,0.1250,1454.6,293.8,4.9517
201,40,0.2000,2020.4,431.9,4.6776
201,50,0.2500,2416.2,508.4,4.7524
201,67,0.3333,2732.8,663.0,4.1222
201,80,0.4000,3336.0,776.0,4.2990
201,101,0.5000,3594.6,1083.9,3.3165
201,131,0.6500,3977.0,1266.9,3.1392
201,161,0.8000,4682.8,1369.3,3.4200
201,201,1.0000,5244.8,1518.0,3.4551
202,25,0.1250,1462.9,295.4,4.9522
202,40,0.2000,2033.4,429.7,4.7319
202,51,0.2500,2491.8,517.8,4.8126
202,67,0.3333,2748.9,870.8,3.1568
202,81,0.4000,3393.4,783.0,4.3337
202,101,0.5000,3622.6,1143.8,3.1672
202,131,0.6500,3992.7,1270.0,3.1438
202,162,0.8000,4724.1,1411.1,3.3478
202,202,1.0000,5287.1,1560.8,3.3874
203,25,0.1250,1471.8,298.6,4.9298
203,41,0.2000,2205.7,437.3,5.0438
203,51,0.2500,2492.2,520.9,4.7845
203,68,0.3333,3228.8,671.2,4.8102
203,81,0.4000,3306.4,787.2,4.2000
203,102,0.5000,3642.3,1093.6,3.3306
203,132,0.6500,4018.3,1269.3,3.1657
203,162,0.8000,4739.2,1504.0,3.1511
203,203,1.0000,5297.8,1563.3,3.3888
204,26,0.1250,1534.5,306.5,5.0057
204,41,0.2000,2209.3,439.7,5.0251
204,51,0.2500,2491.8,524.5,4.7504
204,68,0.3333,2773.6,875.1,3.1693
204,82,0.4000,3392.3,797.6,4.2529
204,102,0.5000,3642.4,983.9,3.7022
204,133,0.6500,4068.8,1277.1,3.1861
204,163,0.8000,4627.1,1489.8,3.1059
204,204,1.0000,5369.4,1591.7,3.3733
205,26,0.1250,1542.2,305.7,5.0441
205,41,0.2000,2152.2,442.7,4.8616
205,51,0.2500,2507.1,526.1,4.7650
205,68,0.3333,2825.1,879.7,3.2115
205,82,0.4000,3322.2,803.2,4.1365
205,103,0.5000,3719.5,1100.6,3.3796
205,133,0.6500,4150.5,1296.8,3.2006
205,164,0.8000,4623.4,1495.0,3.0925
205,205,1.0000,5481.7,1597.7,3.4309
206,26,0.1250,1546.5,306.1,5.0524
206,41,0.2000,2163.5,441.1,4.9044
206,52,0.2500,2532.2,538.9,4.6993
206,69,0.3333,3320.5,688.4,4.8239
206,82,0.4000,3319.5,804.9,4.1242
206,103,0.5000,3723.4,993.1,3.7492
206,134,0.6500,4185.7,1305.0,3.2075
206,165,0.8000,4652.5,1425.0,3.2649
206,206,1.0000,5463.5,1604.1,3.4059
207,26,0.1250,1556.4,314.9,4.9420
207,41,0.2000,2181.4,448.5,4.8634
207,52,0.2500,2554.4,542.0,4.7128
207,69,0.3333,2860.7,864.1,3.3104
207,83,0.4000,3476.0,821.8,4.2295
207,104,0.5000,3732.6,1089.9,3.4248
207,135,0.6500,4221.1,1367.7,3.0862
207,166,0.8000,4695.3,1424.8,3.2955
207,207,1.0000,5530.9,1594.9,3.4679
208,26,0.1250,1567.4,312.4,5.0169
208,42,0.2000,2250.6,458.7,4.9068
208,52,0.2500,2565.4,536.6,4.7811
208,69,0.3333,2882.9,866.8,3.3258
208,83,0.4000,3411.3,827.0,4.1248
208,104,0.5000,3743.7,1006.0,3.7214
208,135,0.6500,4212.3,1342.7,3.1372
208,166,0.8000,4687.9,1392.2,3.3673
208,208,1.0000,5527.1,1540.0,3.5891
209,26,0.1250,1572.7,313.6,5.0146
209,42,0.2000,2303.8,460.7,5.0001
209,52,0.2500,2564.0,542.6,4.7256
209,70,0.3333,3430.8,710.9,4.8259
209,84,0.4000,3586.7,838.8,4.2762
209,105,0.5000,3866.9,1102.1,3.5086
209,136,0.6500,4235.7,1395.0,3.0364
209,167,0.8000,4719.9,1525.7,3.0937
209,209,1.0000,5554.0,1599.6,3.4721
210,26,0.1250,1581.4,313.7,5.0413
210,42,0.2000,2196.1,459.4,4.7804
210,53,0.2500,2606.3,563.5,4.6250
210,70,0.3333,2902.6,716.9,4.0489
210,84,0.4000,3465.7,840.9,4.1212
210,105,0.5000,3869.1,1142.5,3.3867
210,137,0.6500,4276.4,1417.9,3.0160
210,168,0.8000,4730.4,1506.9,3.1390
210,210,1.0000,5568.0,1629.4,3.4172
211,26,0.1250,1587.6,318.0,4.9926
211,42,0.2000,2217.8,461.1,4.8100
211,53,0.2500,2609.8,564.8,4.6208
211,70,0.3333,2935.3,723.0,4.0599
211,84,0.4000,3497.9,847.9,4.1254
211,106,0.5000,3904.3,1181.3,3.3052
211,137,0.6500,4286.1,1417.2,3.0243
211,169,0.8000,4811.1,1516.9,3.1717
211,211,1.0000,5673.4,1643.0,3.4532
212,27,0.1250,1655.7,332.4,4.9815
212,42,0.2000,2222.2,466.1,4.7672
212,53,0.2500,2620.4,565.8,4.6310
212,71,0.3333,3465.1,727.8,4.7608
212,85,0.4000,3629.3,852.3,4.2581
212,106,0.5000,3897.4,1256.5,3.1018
212,138,0.6500,4322.0,1424.8,3.0334
212,170,0.8000,4870.2,1554.6,3.1328
212,212,1.0000,5699.6,1669.4,3.4142
213,27,0.1250,1662.1,329.1,5.0509
213,43,0.2000,2342.7,471.6,4.9675
213,53,0.2500,2628.5,566.5,4.6401
213,71,0.3333,2982.2,733.6,4.0653
213,85,0.4000,3589.8,861.5,4.1671
213,107,0.5000,3938.1,1105.5,3.5622
213,138,0.6500,4371.8,1409.6,3.1014
213,170,0.8000,4856.1,1572.4,3.0884
213,213,1.0000,5738.7,1685.0,3.4058
214,27,0.1250,1673.2,333.5,5.0178
214,43,0.2000,2369.0,473.6,5.0025
214,54,0.2500,2679.8,576.2,4.6507
214,71,0.3333,2985.8,886.7,3.3673
214,86,0.4000,3669.8,873.0,4.2036
214,107,0.5000,3955.5,1095.0,3.6123
214,139,0.6500,4396.4,1410.1,3.1179
214,171,0.8000,4903.9,1590.3,3.0836
214,214,1.0000,5819.5,1679.5,3.4650
215,27,0.1250,1680.6,341.2,4.9251
215,43,0.2000,2318.8,477.6,4.8554
215,54,0.2500,2689.5,581.8,4.6230
215,72,0.3333,3511.3,748.7,4.6896
215,86,0.4000,3635.7,878.5,4.1387
215,108,0.5000,3993.0,1125.7,3.5471
215,140,0.6500,4431.0,1470.7,3.0129
215,172,0.8000,4912.8,1602.4,3.0660
215,215,1.0000,5839.4,1711.4,3.4121
216,27,0.1250,1686.6,342.9,4.9183
216,43,0.2000,2320.2,478.3,4.8506
216,54,0.2500,2692.8,584.1,4.6098
216,72,0.3333,3031.0,752.6,4.0275
216,86,0.4000,3634.8,883.5,4.1142
216,108,0.5000,4007.9,1128.1,3.5528
216,140,0.6500,4451.0,1479.9,3.0077
216,173,0.8000,4934.4,1523.2,3.2395
216,216,1.0000,5849.2,1723.8,3.3932
217,27,0.1250,1694.6,343.6,4.9324
217,43,0.2000,2352.6,480.3,4.8982
217,54,0.2500,2657.3,585.8,4.5359
217,72,0.3333,3085.4,931.2,3.3132
217,87,0.4000,3640.6,901.0,4.0406
217,109,0.5000,3905.5,1135.1,3.4406
217,141,0.6500,4549.3,1492.4,3.0484
217,174,0.8000,5036.4,1539.9,3.2706
217,217,1.0000,6016.4,1728.4,3.4810
218,27,0.1250,1702.3,339.8,5.0098
218,44,0.2000,2450.1,498.9,4.9108
218,55,0.2500,2632.4,596.0,4.4170
218,73,0.3333,3477.4,765.5,4.5427
218,87,0.4000,3752.3,904.1,4.1502
218,109,0.5000,3944.2,1133.4,3.4800
218,142,0.6500,4579.0,1486.5,3.0804
218,174,0.8000,5036.3,1615.1,3.1182
218,218,1.0000,6045.9,1753.4,3.4482
219,27,0.1250,1708.2,338.5,5.0471
219,44,0.2000,2447.7,500.6,4.8898
219,55,0.2500,2647.7,600.4,4.4096
219,73,0.3333,3174.6,919.3,3.4533
219,88,0.4000,3656.9,917.2,3.9872
219,110,0.5000,3941.6,1144.6,3.4438
219,142,0.6500,4596.3,1494.4,3.0757
219,175,0.8000,5065.1,1620.1,3.1265
219,219,1.0000,6094.0,1760.0,3.4624
220,28,0.1250,1829.1,350.8,5.2138
220,44,0.2000,2406.1,501.9,4.7935
220,55,0.2500,2682.8,600.4,4.4686
220,73,0.3333,3198.0,924.6,3.4586
220,88,0.4000,3777.2,917.4,4.1173
220,110,0.5000,3952.0,1146.7,3.4465
220,143,0.6500,4624.3,1501.2,3.0804
220,176,0.8000,5126.6,1633.7,3.1381
220,220,1.0000,6203.2,1767.1,3.5103
221,28,0.1250,1831.3,351.2,5.2150
221,44,0.2000,2432.9,502.8,4.8392
221,55,0.2500,2672.4,603.4,4.4289
221,74,0.3333,3459.2,781.5,4.4264
221,88,0.4000,3817.5,921.5,4.1427
221,111,0.5000,3903.2,1168.4,3.3407
221,144,0.6500,4675.9,1479.0,3.1616
221,177,0.8000,5125.2,1598.3,3.2066
221,221,1.0000,6219.4,1737.0,3.5805
222,28,0.1250,1841.7,354.9,5.1890
222,44,0.2000,2442.3,505.0,4.8360
222,56,0.2500,2635.4,619.4,4.2547
222,74,0.3333,3198.2,954.4,3.3511
222,89,0.4000,3648.0,935.4,3.8998
222,111,0.5000,3907.4,1180.2,3.3109
222,144,0.6500,4687.6,1536.7,3.0503
222,178,0.8000,5231.1,1653.4,3.1639
222,222,1.0000,6208.8,1800.7,3.4479
223,28,0.1250,1850.7,361.4,5.1206
223,45,0.2000,2576.4,516.8,4.9856
223,56,0.2500,2708.9,616.2,4.3959
223,74,0.3333,3309.4,955.1,3.4650
223,89,0.4000,3946.4,937.3,4.2105
223,112,0.5000,4007.6,1168.2,3.4305
223,145,0.6500,4828.1,1526.6,3.1626
223,178,0.8000,5320.8,1673.5,3.1795
223,223,1.0000,6332.2,1808.1,3.5021
224,28,0.1250,1851.3,361.5,5.1205
224,45,0.2000,2589.6,520.8,4.9727
224,56,0.2500,2690.0,620.6,4.3343
224,75,0.3333,3559.8,809.0,4.4004
224,90,0.4000,3726.8,957.2,3.8936
224,112,0.5000,3996.9,1174.1,3.4041
224,146,0.6500,4869.9,1543.7,3.1547
224,179,0.8000,5363.1,1650.8,3.2488
224,224,1.0000,6378.0,1812.8,3.5183
225,28,0.1250,1860.2,356.1,5.2232
225,45,0.2000,2548.4,520.9,4.8925
225,56,0.2500,2713.2,622.6,4.3581
225,75,0.3333,3343.2,812.3,4.1157
225,90,0.4000,3962.7,954.4,4.1520
225,113,0.5000,4027.5,1170.0,3.4423
225,146,0.6500,4899.8,1524.2,3.2148
225,180,0.8000,5410.8,1702.8,3.1775
225,225,1.0000,6454.0,1840.3,3.5071
226,28,0.1250,1872.7,364.9,5.1314
226,45,0.2000,2568.4,528.2,4.8624
226,57,0.2500,2809.5,647.7,4.3378
226,75,0.3333,3360.2,961.0,3.4964
226,90,0.4000,3973.3,965.1,4.1172
226,113,0.5000,4055.3,1175.0,3.4513
226,147,0.6500,4942.9,1526.3,3.2384
226,181,0.8000,5417.2,1663.9,3.2557
226,226,1.0000,6468.4,1858.0,3.4814
227,28,0.1250,1879.5,361.9,5.1938
227,45,0.2000,2582.3,523.0,4.9372
227,57,0.2500,2791.3,645.0,4.3278
227,76,0.3333,3607.6,828.6,4.3536
227,91,0.4000,3817.3,970.6,3.9329
227,114,0.5000,4082.1,1178.3,3.4643
227,148,0.6500,4947.1,1548.7,3.1944
227,182,0.8000,5418.0,1667.3,3.2495
227,227,1.0000,6414.5,1862.6,3.4438
228,29,0.1250,1996.8,373.8,5.3415
228,46,0.2000,2639.3,536.5,4.9192
228,57,0.2500,2823.9,649.2,4.3501
228,76,0.3333,3335.3,833.3,4.0024
228,91,0.4000,4070.8,973.9,4.1799
228,114,0.5000,4065.2,1188.9,3.4194
228,148,0.6500,4856.2,1543.6,3.1460
228,182,0.8000,5467.7,1678.9,3.2568
228,228,1.0000,6491.9,1875.8,3.4609
229,29,0.1250,2023.5,376.0,5.3810
229,46,0.2000,2686.6,539.7,4.9784
229,57,0.2500,2819.8,647.1,4.3579
229,76,0.3333,3406.0,959.1,3.5514
229,92,0.4000,3858.0,997.9,3.8660
229,115,0.5000,4127.7,1192.2,3.4623
229,149,0.6500,5066.3,1549.4,3.2699
