ratio,an,bn,ns_call
0.6500,1176,764,19566.8
0.6500,1180,767,19664.5
0.6500,1184,770,19747.1
0.6500,1188,772,19728.1
0.6500,1192,775,19920.4
0.6500,1196,777,20060.3
0.6500,1200,780,20251.5
0.6500,1204,783,20329.2
0.6500,1208,785,20224.0
0.6500,1212,788,20585.8
0.6500,1216,790,20680.8
0.6500,1220,793,20792.4
0.6500,1224,796,20794.9
0.6500,1228,798,20646.9
0.6500,1232,801,20921.5
0.6500,1236,803,20837.7
0.6500,1240,806,20894.0
0.6500,1244,809,20772.2
0.6500,1248,811,20440.0
0.6500,1252,814,20897.8
0.6500,1256,816,21089.2
0.6500,1260,819,21537.4
0.6500,1264,822,21690.1
0.6500,1268,824,22011.8
0.6500,1272,827,22154.3
0.6500,1276,829,22242.6
0.6500,1280,832,22317.1
0.6500,1284,835,22350.0
0.6500,1288,837,22456.4
0.6500,1292,840,22803.1
0.6500,1296,842,22617.6
0.6500,1300,845,22764.5
0.6500,1304,848,22929.1
0.6500,1308,850,23142.5
0.6500,1312,853,23392.8
0.6500,1316,855,23331.5
0.6500,1320,858,23374.4
0.6500,1324,861,23257.2
0.6500,1328,863,23532.4
0.6500,1332,866,23703.1
0.6500,1336,868,23822.5
0.6500,1340,871,23837.9
0.6500,1344,874,23778.3
0.6500,1348,876,24082.5
0.6500,1352,879,24156.7
0.6500,1356,881,24277.9
0.6500,1360,884,24427.4
0.6500,1364,887,24323.6
0.6500,1368,889,24601.7
0.6500,1372,892,24682.3
0.6500,1376,894,24853.2
0.6500,1380,897,25031.1
0.6500,1384,900,24921.2
0.6500,1388,902,25165.3
0.6500,1392,905,25191.5
0.6500,1396,907,25353.4
0.6500,1400,910,25014.6
0.6500,1404,913,24597.9
0.6500,1408,915,25222.7
0.6500,1412,918,25356.0
0.6500,1416,920,25764.6
0.6500,1420,923,25996.7
0.6500,1424,926,26356.1
0.6500,1428,928,26681.3
0.6500,1432,931,26583.2
0.6500,1436,933,26670.9
0.6500,1440,936,26843.6
0.6500,1444,939,26816.9
0.6500,1448,941,27184.1
0.6500,1452,944,27065.1
0.6500,1456,946,27201.6
0.6500,1460,949,27369.1
0.6500,1464,952,27398.5
0.6500,1468,954,27615.0
0.6500,1472,957,27559.8
0.6500,1476,959,27763.3
0.6500,1480,962,27336.0
0.6500,1484,965,28019.8
0.6500,1488,967,28005.4
0.6500,1492,970,28420.4
0.6500,1496,972,28436.0
0.6500,1500,975,28620.3
0.6500,1504,978,28674.1
0.6500,1508,980,28852.7
0.6500,1512,983,28908.2
0.6500,1516,985,28857.9
0.6500,1520,988,28997.4
0.6500,1524,991,29127.0
0.6500,1528,993,29261.3
0.6500,1532,996,29278.9
0.6500,1536,998,29412.5
0.6500,1540,1001,29330.6
0.6500,1544,1004,29731.9
0.6500,1548,1006,29783.9
0.6500,1552,1009,29961.4
0.6500,1556,1011,30092.4
0.6500,1560,1014,29825.7
0.6500,1564,1017,30132.3
0.6500,1568,1019,30290.6
0.6500,1572,1022,30541.8
0.6500,1576,1024,30576.8
0.6500,1580,1027,30777.8
0.6500,1584,1030,30779.0
0.6500,1588,1032,31082.7
0.6500,1592,1035,31336.6
0.6500,1596,1037,31480.0
0.6500,1600,1040,31215.1
0.6500,1604,1043,31472.9
0.6500,1608,1045,31330.5
0.6500,1612,1048,31400.1
0.6500,1616,1050,31398.3
0.6500,1620,1053,31507.3
0.6500,1624,1056,31503.5
0.6500,1628,1058,31128.5
0.6500,1632,1061,31244.0
0.6500,1636,1063,31200.9
0.6500,1640,1066,31660.7
0.6500,1644,1069,31556.0
0.6500,1648,1071,31905.9
0.6500,1652,1074,32152.7
0.6500,1656,1076,32332.4
0.6500,1660,1079,32765.6
0.6500,1664,1082,32944.7
0.6500,1668,1084,33078.9
0.6500,1672,1087,33363.1
0.6500,1676,1089,33360.2
0.6500,1680,1092,33448.9
0.6500,1684,1095,33599.9
0.6500,1688,1097,33757.0
0.6500,1692,1100,34008.2
0.6500,1696,1102,33823.9
0.6500,1700,1105,34096.3
0.6500,1704,1108,34064.9
0.6500,1708,1110,34061.2
0.6500,1712,1113,34307.9
0.6500,1716,1115,34173.7
0.6500,1720,1118,34461.7
0.6500,1724,1121,34631.7
0.6500,1728,1123,34749.6
0.6500,1732,1126,34813.5
0.6500,1736,1128,35096.1
0.6500,1740,1131,35077.1
0.6500,1744,1134,34864.9
0.6500,1748,1136,34947.7
0.6500,1752,1139,35158.9
0.6500,1756,1141,35579.9
0.6500,1760,1144,35650.5
0.6500,1764,1147,35667.5
0.6500,1768,1149,35752.6
0.6500,1772,1152,36041.0
0.6500,1776,1154,36093.9
0.6500,1780,1157,36298.5
0.6500,1784,1160,36251.2
0.6500,1788,1162,36548.5
0.6500,1792,1165,36419.9
0.6500,1796,1167,36529.4
0.6500,1800,1170,36653.1
0.6500,1804,1173,36977.0
0.6500,1808,1175,37008.1
0.6500,1812,1178,36936.4
0.6500,1816,1180,36948.0
0.6500,1820,1183,37264.1
0.6500,1824,1186,37193.8
0.6500,1828,1188,37373.8
0.6500,1832,1191,37570.7
0.6500,1836,1193,37709.8
0.6500,1840,1196,37729.9
0.6500,1844,1199,38014.5
0.6500,1848,1201,38116.0
0.6500,1852,1204,37857.6
0.6500,1856,1206,37932.9
0.6500,1860,1209,37739.6
0.6500,1864,1212,37840.8
0.6500,1868,1214,37679.3
0.6500,1872,1217,37800.9
0.6500,1876,1219,38533.2
0.6500,1880,1222,38373.6
0.6500,1884,1225,38648.1
0.6500,1888,1227,39199.9
0.6500,1892,1230,39728.6
0.6500,1896,1232,39764.3
0.6500,1900,1235,40122.9
0.6500,1904,1238,40220.0
0.6500,1908,1240,40124.8
0.6500,1912,1243,40183.3
0.6500,1916,1245,40337.8
0.6500,1920,1248,40363.7
0.6500,1924,1251,40434.3
0.6500,1928,1253,40788.3
0.6500,1932,1256,40908.3
0.6500,1936,1258,41114.5
0.6500,1940,1261,41160.7
0.6500,1944,1264,41488.5
0.6500,1948,1266,41181.6
0.6500,1952,1269,41407.0
0.6500,1956,1271,41738.8
0.6500,1960,1274,41619.0
0.6500,1964,1277,41760.8
0.6500,1968,1279,41883.3
0.6500,1972,1282,41997.9
0.6500,1976,1284,41884.3
0.6500,1980,1287,42079.4
0.6500,1984,1290,42114.5
0.6500,1988,1292,42317.3
0.6500,1992,1295,42465.2
0.6500,1996,1297,42757.8
0.6500,2000,1300,42621.0
0.6500,2004,1303,42721.0
0.6500,2008,1305,42586.0
0.6500,2012,1308,43513.1
0.6500,2016,1310,43657.4
0.6500,2020,1313,43648.9
0.6500,2024,1316,43777.7
0.6500,2028,1318,43776.3
0.6500,2032,1321,44179.7
0.6500,2036,1323,43954.6
0.6500,2040,1326,44163.2
0.6500,2044,1329,44200.4
0.6500,2048,1331,44565.9
0.6500,2052,1334,44517.3
0.6500,2056,1336,44461.8
0.6500,2060,1339,44750.5
0.6500,2064,1342,44925.3
0.6500,2068,1344,44878.7
0.6500,2072,1347,45023.1
0.6500,2076,1349,45023.9
0.6500,2080,1352,45154.1
0.6500,2084,1355,45168.6
0.6500,2088,1357,45228.6
0.6500,2092,1360,44951.8
0.6500,2096,1362,45022.4
0.6500,2100,1365,44832.9
0.6500,2104,1368,44906.5
0.6500,2108,1370,45722.9
0.6500,2112,1373,45561.5
0.6500,2116,1375,45962.9
0.6500,2120,1378,46188.3
0.6500,2124,1381,46477.4
0.6500,2128,1383,46968.4
0.6500,2132,1386,47165.2
0.6500,2136,1388,47277.8
0.6500,2140,1391,47585.1
0.6500,2144,1394,47542.8
0.6500,2148,1396,47557.3
0.6500,2152,1399,47788.6
0.6500,2156,1401,47825.3
0.6500,2160,1404,48139.5
0.6500,2164,1407,48262.9
0.6500,2168,1409,48428.3
0.6500,2172,1412,48519.6
0.6500,2176,1414,48723.0
0.6500,2180,1417,48761.1
0.6500,2184,1420,48769.5
0.6500,2188,1422,49198.5
0.6500,2192,1425,49145.2
0.6500,2196,1427,49295.7
0.6500,2200,1430,49473.5
0.6500,2204,1433,49600.8
0.6500,2208,1435,49627.0
0.6500,2212,1438,49646.5
0.6500,2216,1440,49407.4
0.6500,2220,1443,49859.9
0.6500,2224,1446,50112.9
0.6500,2228,1448,50117.8
0.6500,2232,1451,50118.4
0.6500,2236,1453,50506.3
0.6500,2240,1456,50772.9
0.6500,2244,1459,50698.9
0.6500,2248,1461,50956.1
0.6500,2252,1464,51344.7
0.6500,2256,1466,51329.6
0.6500,2260,1469,51416.2
0.6500,2264,1472,51929.6
0.6500,2268,1474,51609.7
0.6500,2272,1477,52068.7
0.6500,2276,1479,51890.7
0.6500,2280,1482,51868.9
0.6500,2284,1485,52540.0
0.6500,2288,1487,52410.7
0.6500,2292,1490,52578.6
0.6500,2296,1492,52687.3
0.6500,2300,1495,52512.1
0.6500,2304,1498,52989.2
0.6500,2308,1500,53012.5
0.6500,2312,1503,53141.4
0.6500,2316,1505,53239.2
0.6500,2320,1508,52713.9
0.6500,2324,1511,53049.7
0.6500,2328,1513,52857.9
0.6500,2332,1516,52843.8
0.6500,2336,1518,52853.4
0.6500,2340,1521,52835.0
0.6500,2344,1524,53331.5
0.6500,2348,1526,53922.3
0.6500,2352,1529,54038.9
0.6500,2356,1531,54779.8
0.6500,2360,1534,55003.4
0.6500,2364,1537,55443.0
0.6500,2368,1539,55163.2
0.6500,2372,1542,55552.4
0.6500,2376,1544,55680.0
0.6500,2380,1547,55710.3
0.6500,2384,1550,56047.3
0.6500,2388,1552,56199.7
0.6500,2392,1555,56087.7
0.6500,2396,1557,56318.4
0.6500,2400,1560,56434.1
0.6500,2404,1563,56485.3
0.6500,2408,1565,56484.1
0.6500,2412,1568,57180.9
0.6500,2416,1570,56747.4
0.6500,2420,1573,57409.7
0.6500,2424,1576,57908.4
0.6500,2428,1578,57750.9
0.6500,2432,1581,57976.2
0.6500,2436,1583,57927.3
0.6500,2440,1586,57994.9
0.6500,2444,1589,58212.1
0.6500,2448,1591,58205.3
0.6500,2452,1594,58081.3
0.6500,2456,1596,58313.1
0.6500,2460,1599,58401.1
0.6500,2464,1602,58880.7
0.6500,2468,1604,58930.1
0.6500,2472,1607,59022.3
0.6500,2476,1609,58546.3
0.6500,2480,1612,59373.6
0.6500,2484,1615,59576.8
0.6500,2488,1617,59765.2
0.6500,2492,1620,59969.0
0.6500,2496,1622,59619.6
0.6500,2500,1625,60265.0
0.6500,2504,1628,60133.3
0.6500,2508,1630,60656.0
0.6500,2512,1633,60845.3
0.6500,2516,1635,60916.7
0.6500,2520,1638,61127.7
0.6500,2524,1641,61249.3
0.6500,2528,1643,61489.1
0.6500,2532,1646,61373.8
0.6500,2536,1648,61452.9
0.6500,2540,1651,61480.1
0.6500,2544,1654,61694.2
0.6500,2548,1656,61500.9
0.6500,2552,1659,61916.2
0.6500,2556,1661,61990.4
0.6500,2560,1664,61691.8
0.6500,2564,1667,61539.8
0.6500,2568,1669,61408.9
0.6500,2572,1672,61432.3
0.6500,2576,1674,62331.5
0.6500,2580,1677,62544.0
0.6500,2584,1680,62746.1
0.6500,2588,1682,62988.2
0.6500,2592,1685,63431.8
0.6500,2596,1687,64147.1
0.6500,2600,1690,64900.6
0.6500,2604,1693,64460.7
0.6500,2608,1695,64421.7
0.6500,2612,1698,64428.1
0.6500,2616,1700,64471.2
0.6500,2620,1703,64627.4
0.6500,2624,1706,64716.4
0.6500,2628,1708,64978.2
0.6500,2632,1711,64738.9
0.6500,2636,1713,65405.1
0.6500,2640,1716,65549.6
0.6500,2644,1719,65772.2
0.6500,2648,1721,65703.1
0.6500,2652,1724,65419.2
0.6500,2656,1726,66004.8
0.6500,2660,1729,66261.7
0.6500,2664,1732,66296.9
0.6500,2668,1734,66536.2
0.6500,2672,1737,66951.6
0.6500,2676,1739,66812.8
0.6500,2680,1742,66827.4
0.6500,2684,1745,67019.9
0.6500,2688,1747,67201.2
0.6500,2692,1750,67430.7
0.6500,2696,1752,67627.2
0.6500,2700,1755,67770.8
0.6500,2704,1758,67992.2
0.6500,2708,1760,68178.9
0.6500,2712,1763,68173.5
0.6500,2716,1765,68885.2
0.6500,2720,1768,68540.6
0.6500,2724,1771,68755.6
0.6500,2728,1773,68687.8
0.6500,2732,1776,69247.0
0.6500,2736,1778,69259.8
0.6500,2740,1781,69347.4
0.6500,2744,1784,69545.9
0.6500,2748,1786,69158.3
0.6500,2752,1789,69911.7
0.6500,2756,1791,70003.2
0.6500,2760,1794,69984.4
0.6500,2764,1797,70150.5
0.6500,2768,1799,70156.5
0.6500,2772,1802,71280.4
0.6500,2776,1804,71609.5
0.6500,2780,1807,70973.3
0.6500,2784,1810,70824.6
0.6500,2788,1812,69611.7
0.6500,2792,1815,70413.7
0.6500,2796,1817,70466.9
0.6500,2800,1820,70798.0
0.6500,2804,1823,71224.0
0.6500,2808,1825,72200.8
0.6500,2812,1828,72663.2
0.6500,2816,1830,73003.6
0.6500,2820,1833,73652.1
0.6500,2824,1836,73936.2
0.6500,2828,1838,74138.2
0.6500,2832,1841,74174.1
0.6500,2836,1843,74920.9
0.6500,2840,1846,75243.9
0.6500,2844,1849,76048.7
0.6500,2848,1851,76776.6
0.6500,2852,1854,77397.2
0.6500,2856,1856,77417.6
0.6500,2860,1859,77189.3
0.6500,2864,1862,77891.9
0.6500,2868,1864,78060.7
0.6500,2872,1867,78096.7
0.6500,2876,1869,78104.8
0.6500,2880,1872,78591.1
0.6500,2884,1875,78097.0
0.6500,2888,1877,78926.6
0.6500,2892,1880,78840.6
0.6500,2896,1882,79289.0
0.6500,2900,1885,79408.8
0.6500,2904,1888,79106.5
0.6500,2908,1890,79651.0
0.6500,2912,1893,79835.0
0.6500,2916,1895,80055.5
0.6500,2920,1898,79650.3
0.6500,2924,1901,79478.1
0.6500,2928,1903,80429.2
0.6500,2932,1906,80421.4
0.6500,2936,1908,80182.7
0.6500,2940,1911,80431.8
0.6500,2944,1914,80162.1
0.6500,2948,1916,80293.0
0.6500,2952,1919,80506.8
0.6500,2956,1921,80373.1
0.6500,2960,1924,80753.0
0.6500,2964,1927,80941.7
0.6500,2968,1929,81564.5
0.6500,2972,1932,82308.1
0.6500,2976,1934,82333.8
0.6500,2980,1937,82596.5
0.6500,2984,1940,82688.9
0.6500,2988,1942,82625.5
0.6500,2992,1945,82198.2
0.6500,2996,1947,82253.9
0.6500,3000,1950,82346.6
0.6500,3004,1953,82317.7
0.6500,3008,1955,82511.6
0.6500,3012,1958,82833.6
0.6500,3016,1960,83117.1
0.6500,3020,1963,83531.0
0.6500,3024,1966,83556.5
0.6500,3028,1968,82701.3
0.6500,3032,1971,82820.9
0.6500,3036,1973,82719.6
0.6500,3040,1976,82571.0
0.6500,3044,1979,83844.4
0.6500,3048,1981,83583.8
0.6500,3052,1984,84055.8
0.6500,3056,1986,83940.3
0.6500,3060,1989,83888.2
0.6500,3064,1992,84441.4
0.6500,3068,1994,84530.3
0.6500,3072,1997,85144.2
0.6500,3076,1999,85104.3
0.6500,3080,2002,85290.4
0.6500,3084,2005,85519.4
0.6500,3088,2007,85615.2
0.6500,3092,2010,85959.9
0.6500,3096,2012,85812.4
0.6500,3100,2015,85679.8
0.6500,3104,2018,86299.5
0.6500,3108,2020,86521.5
0.6500,3112,2023,86713.9
0.6500,3116,2025,86777.2
0.6500,3120,2028,86390.4
0.6500,3124,2031,86832.7
0.6500,3128,2033,87158.1
0.6500,3132,2036,87601.2
0.6500,3136,2038,88167.4
0.6500,3140,2041,88469.5
0.6500,3144,2044,88371.7
0.6500,3148,2046,88685.0
0.6500,3152,2049,88096.2
0.6500,3156,2051,88415.2
0.6500,3160,2054,88608.1
0.6500,3164,2057,88516.6
0.6500,3168,2059,88557.7
0.6500,3172,2062,88537.2
0.6500,3176,2064,88611.8
0.6500,3180,2067,88923.7
0.6500,3184,2070,88867.9
0.6500,3188,2072,89447.7
0.6500,3192,2075,89790.1
0.6500,3196,2077,89477.0
0.6500,3200,2080,89789.2
0.6500,3204,2083,90346.2
0.6500,3208,2085,90552.1
0.6500,3212,2088,90688.7
0.6500,3216,2090,90479.3
0.6500,3220,2093,90878.5
0.6500,3224,2096,90955.0
0.6500,3228,2098,91539.6
0.6500,3232,2101,91466.8
0.6500,3236,2103,91214.7
0.6500,3240,2106,90824.0
0.6500,3244,2109,90772.0
0.6500,3248,2111,90769.0
0.6500,3252,2114,91367.1
0.6500,3256,2116,90785.4
0.6500,3260,2119,90685.8
0.6500,3264,2122,89967.8
0.6500,3268,2124,90051.4
0.6500,3272,2127,89463.9
0.6500,3276,2129,89381.1
0.6500,3280,2132,90610.8
0.6500,3284,2135,90525.8
0.6500,3288,2137,90925.3
0.6500,3292,2140,91758.6
0.6500,3296,2142,91630.5
0.6500,3300,2145,92178.3
0.6500,3304,2148,92773.1
0.6500,3308,2150,93327.0
0.6500,3312,2153,94108.6
0.6500,3316,2155,94606.6
0.6500,3320,2158,95153.0
0.6500,3324,2161,95203.5
0.6500,3328,2163,95346.1
0.6500,3332,2166,95911.3
0.6500,3336,2168,96336.4
0.6500,3340,2171,96146.0
0.6500,3344,2174,95810.9
0.6500,3348,2176,96472.4
0.6500,3352,2179,96151.6
0.6500,3356,2181,96589.5
0.6500,3360,2184,96149.1
0.6500,3364,2187,96814.8
0.6500,3368,2189,96762.2
0.6500,3372,2192,97133.2
0.6500,3376,2194,97391.2
0.6500,3380,2197,97357.5
0.6500,3384,2200,97393.6
0.6500,3388,2202,98800.6
0.6500,3392,2205,98486.2
0.6500,3396,2207,98403.3
0.6500,3400,2210,99079.8
0.6500,3404,2213,98437.5
0.6500,3408,2215,98594.3
0.6500,3412,2218,98200.8
0.6500,3416,2220,98870.4
0.6500,3420,2223,99562.0
0.6500,3424,2226,99709.5
0.6500,3428,2228,100080.2
0.6500,3432,2231,99924.3
0.6500,3436,2233,100136.0
0.6500,3440,2236,100399.3
0.6500,3444,2239,100404.0
0.6500,3448,2241,100311.3
0.6500,3452,2244,100943.0
0.6500,3456,2246,100809.9
0.6500,3460,2249,100869.7
0.6500,3464,2252,100882.2
0.6500,3468,2254,101334.9
0.6500,3472,2257,101992.5
0.6500,3476,2259,101567.6
0.6500,3480,2262,102233.9
0.6500,3484,2265,102267.9
0.6500,3488,2267,102311.7
0.6500,3492,2270,102032.5
0.6500,3496,2272,102230.5
0.6500,3500,2275,102171.2
0.6500,3504,2278,101930.5
0.6500,3508,2280,101723.3
0.6500,3512,2283,103104.8
0.6500,3516,2285,102997.6
0.6500,3520,2288,103232.5
0.6500,3524,2291,103035.3
0.6500,3528,2293,102958.6
0.6500,3532,2296,103009.6
0.6500,3536,2298,103280.8
0.6500,3540,2301,103450.5
0.6500,3544,2304,103821.5
0.6500,3548,2306,103750.3
0.6500,3552,2309,104840.0
0.6500,3556,2311,104736.9
0.6500,3560,2314,105509.8
0.6500,3564,2317,105155.2
0.6500,3568,2319,105586.2
0.6500,3572,2322,105543.0
0.6500,3576,2324,105638.4
0.6500,3580,2327,105845.9
0.6500,3584,2330,105598.3
0.6500,3588,2332,105294.0
0.6500,3592,2335,105714.9
0.6500,3596,2337,105949.3
0.6500,3600,2340,106342.6
0.6500,3604,2343,106824.7
0.6500,3608,2345,107162.6
0.6500,3612,2348,107485.8
0.6500,3616,2350,107169.4
0.6500,3620,2353,107209.1
0.6500,3624,2356,107737.9
0.6500,3628,2358,107946.0
0.6500,3632,2361,107965.8
0.6500,3636,2363,108005.1
0.6500,3640,2366,107830.1
0.6500,3644,2369,108685.6
0.6500,3648,2371,108823.2
0.6500,3652,2374,108855.6
0.6500,3656,2376,108391.2
0.6500,3660,2379,108871.0
0.6500,3664,2382,108905.8
0.6500,3668,2384,109311.4
0.6500,3672,2387,109725.7
0.6500,3676,2389,109536.7
0.6500,3680,2392,109514.7
0.6500,3684,2395,109916.6
0.6500,3688,2397,110323.7
0.6500,3692,2400,110646.2
0.6500,3696,2402,110270.3
0.6500,3700,2405,110414.3
0.6500,3704,2408,110057.1
0.6500,3708,2410,110617.7
0.6500,3712,2413,110320.4
0.6500,3716,2415,111071.2
0.6500,3720,2418,110663.1
0.6500,3724,2421,110730.1
0.6500,3728,2423,110797.8
0.6500,3732,2426,110417.8
0.6500,3736,2428,110109.7
0.6500,3740,2431,109493.3
0.6500,3744,2434,109202.7
0.6500,3748,2436,110454.2
0.6500,3752,2439,110518.3
0.6500,3756,2441,111174.0
0.6500,3760,2444,111731.8
0.6500,3764,2447,112067.4
0.6500,3768,2449,112646.7
0.6500,3772,2452,113477.4
0.6500,3776,2454,114223.7
0.6500,3780,2457,114787.7
0.6500,3784,2460,114746.0
0.6500,3788,2462,115271.1
0.6500,3792,2465,115426.2
0.6500,3796,2467,115525.5
0.6500,3800,2470,116340.3
0.6500,3804,2473,116759.4
0.6500,3808,2475,116361.3
0.6500,3812,2478,117180.5
0.6500,3816,2480,117723.4
0.6500,3820,2483,117023.3
0.6500,3824,2486,117380.3
0.6500,3828,2488,117231.9
0.6500,3832,2491,117590.5
0.6500,3836,2493,117188.8
0.6500,3840,2496,117161.9
0.6500,3844,2499,117386.3
0.6500,3848,2501,117560.9
0.6500,3852,2504,118315.6
0.6500,3856,2506,118048.8
0.6500,3860,2509,118171.8
0.6500,3864,2512,119054.6
0.6500,3868,2514,118992.2
0.6500,3872,2517,118831.8
0.6500,3876,2519,118931.3
0.6500,3880,2522,118655.6
0.6500,3884,2525,119284.4
0.6500,3888,2527,119253.0
0.6500,3892,2530,120071.3
0.6500,3896,2532,120639.3
0.6500,3900,2535,120363.9
0.6500,3904,2538,121436.4
0.6500,3908,2540,120106.2
0.6500,3912,2543,121072.3
0.6500,3916,2545,121443.5
0.6500,3920,2548,121686.3
0.6500,3924,2551,121669.0
0.6500,3928,2553,121317.6
0.6500,3932,2556,121518.0
0.6500,3936,2558,121849.3
0.6500,3940,2561,121552.7
0.6500,3944,2564,121745.0
0.6500,3948,2566,122370.0
0.6500,3952,2569,122207.4
0.6500,3956,2571,122311.2
0.6500,3960,2574,122724.1
0.6500,3964,2577,122771.2
0.6500,3968,2579,122092.1
0.6500,3972,2582,121959.3
0.6500,3976,2584,122489.4
0.6500,3980,2587,123724.2
0.6500,3984,2590,123388.3
0.6500,3988,2592,124150.6
0.6500,3992,2595,124178.0
0.6500,3996,2597,124145.4
0.6500,4000,2600,124387.2
0.6500,4004,2603,124343.6
0.6500,4008,2605,124963.4
0.6500,4012,2608,125023.9
0.6500,4016,2610,125264.7
0.6500,4020,2613,125117.2
0.6500,4024,2616,126266.5
0.6500,4028,2618,126671.7
0.6500,4032,2621,126491.4
0.6500,4036,2623,126089.4
0.6500,4040,2626,126995.9
0.6500,4044,2629,126666.3
0.6500,4048,2631,127043.1
0.6500,4052,2634,127264.6
0.6500,4056,2636,126842.5
0.6500,4060,2639,127896.2
0.6500,4064,2642,128577.7
0.6500,4068,2644,128965.7
0.6500,4072,2647,128335.1
0.6500,4076,2649,128677.2
0.6500,4080,2652,128448.4
0.6500,4084,2655,127991.6
0.6500,4088,2657,128028.9
0.6500,4092,2660,128808.4
0.6500,4096,2662,129127.0
0.5000,128,64,406.5
0.5000,132,66,432.9
0.5000,136,68,456.1
0.5000,140,70,482.7
0.5000,144,72,511.3
0.5000,148,74,535.8
0.5000,152,76,562.4
0.5000,156,78,588.4
0.5000,160,80,804.5
0.5000,164,82,640.5
0.5000,168,84,808.7
0.5000,172,86,704.1
0.5000,176,88,916.2
0.5000,180,90,768.1
0.5000,184,92,910.1
0.5000,188,94,832.1
0.5000,192,96,1058.5
0.5000,196,98,904.4
0.5000,200,100,1053.4
0.5000,204,102,972.7
0.5000,208,104,1007.5
0.5000,212,106,1228.4
0.5000,216,108,1099.2
0.5000,220,110,1127.0
0.5000,224,112,1158.0
0.5000,228,114,1169.3
0.5000,232,116,1196.3
0.5000,236,118,1263.0
0.5000,240,120,1295.6
0.5000,244,122,1334.8
0.5000,248,124,1357.0
0.5000,252,126,1403.0
0.5000,256,128,1393.1
0.5000,260,130,1405.3
0.5000,264,132,1496.3
0.5000,268,134,1546.2
0.5000,272,136,1589.1
0.5000,276,138,1608.1
0.5000,280,140,1636.5
0.5000,284,142,1621.2
0.5000,288,144,1744.2
0.5000,292,146,1745.7
0.5000,296,148,1811.7
0.5000,300,150,1884.7
0.5000,304,152,1897.1
0.5000,308,154,1927.4
0.5000,312,156,2091.3
0.5000,316,158,2218.9
0.5000,320,160,2260.5
0.5000,324,162,2306.5
0.5000,328,164,2282.5
0.5000,332,166,2356.3
0.5000,336,168,2383.4
0.5000,340,170,2454.1
0.5000,344,172,2508.8
0.5000,348,174,2557.3
0.5000,352,176,2547.4
0.5000,356,178,2587.5
0.5000,360,180,2570.7
0.5000,364,182,2546.3
0.5000,368,184,2768.1
0.5000,372,186,2732.0
0.5000,376,188,2845.3
0.5000,380,190,2816.3
0.5000,384,192,2885.3
0.5000,388,194,2987.5
0.5000,392,196,2972.6
0.5000,396,198,3032.7
0.5000,400,200,3094.4
0.5000,404,202,3060.2
0.5000,408,204,3138.6
0.5000,412,206,3158.8
0.5000,416,208,3099.6
0.5000,420,210,3345.3
0.5000,424,212,3293.0
0.5000,428,214,3454.8
0.5000,432,216,3425.6
0.5000,436,218,3498.7
0.5000,440,220,3576.6
0.5000,444,222,3602.8
0.5000,448,224,3657.9
0.5000,452,226,3760.1
0.5000,456,228,3698.8
0.5000,460,230,3754.0
0.5000,464,232,3787.3
0.5000,468,234,3745.0
0.5000,472,236,3948.6
0.5000,476,238,3976.6
0.5000,480,240,4083.2
0.5000,484,242,4064.1
0.5000,488,244,4133.4
0.5000,492,246,4132.0
0.5000,496,248,4260.0
0.5000,500,250,4336.2
0.5000,504,252,4510.4
0.5000,508,254,4402.8
0.5000,512,256,4362.5
0.5000,516,258,4386.8
0.5000,520,260,4424.7
0.5000,524,262,4672.0
0.5000,528,264,4651.2
0.5000,532,266,4683.7
0.5000,536,268,4728.4
0.5000,540,270,4801.9
0.5000,544,272,4790.9
0.5000,548,274,4931.9
0.5000,552,276,5058.6
0.5000,556,278,5116.3
0.5000,560,280,5090.1
0.5000,564,282,5076.8
0.5000,568,284,5164.6
0.5000,572,286,5073.1
0.5000,576,288,5379.6
0.5000,580,290,5388.2
0.5000,584,292,5591.0
0.5000,588,294,5402.8
0.5000,592,296,5593.7
0.5000,596,298,5695.7
0.5000,600,300,5735.3
0.5000,604,302,5823.5
0.5000,608,304,5883.8
0.5000,612,306,5898.6
0.5000,616,308,5761.5
0.5000,620,310,5870.6
0.5000,624,312,5960.4
0.5000,628,314,6316.5
0.5000,632,316,6451.6
0.5000,636,318,6607.0
0.5000,640,320,6623.1
0.5000,644,322,6632.0
0.5000,648,324,6679.0
0.5000,652,326,6801.0
0.5000,656,328,6737.1
0.5000,660,330,6970.0
0.5000,664,332,6889.7
0.5000,668,334,6908.8
0.5000,672,336,6838.2
0.5000,676,338,6875.4
0.5000,680,340,7073.1
0.5000,684,342,7096.2
0.5000,688,344,7212.3
0.5000,692,346,7267.0
0.5000,696,348,7330.4
0.5000,700,350,7366.4
0.5000,704,352,7470.9
0.5000,708,354,7467.6
0.5000,712,356,7609.7
0.5000,716,358,7663.4
0.5000,720,360,7644.8
0.5000,724,362,7536.2
0.5000,728,364,7465.2
0.5000,732,366,7725.4
0.5000,736,368,7846.7
0.5000,740,370,8170.1
0.5000,744,372,8074.1
0.5000,748,374,8074.1
0.5000,752,376,8172.4
0.5000,756,378,8323.4
0.5000,760,380,8244.5
0.5000,764,382,8422.8
0.5000,768,384,8417.6
0.5000,772,386,8457.7
0.5000,776,388,8421.8
0.5000,780,390,8444.3
0.5000,784,392,8558.9
0.5000,788,394,8606.4
0.5000,792,396,8886.6
0.5000,796,398,8887.8
0.5000,800,400,8941.8
0.5000,804,402,9120.5
0.5000,808,404,9076.5
