n,basecase_ns,karatsuba_ns,basecase_ns_per_limb,karatsuba_ns_per_limb,speedup_base_over_karatsuba
126,471.631281,477.958122,3.743105408,3.793318427,0.986763
127,480.039222,481.369872,3.779836393,3.790313951,0.997236
128,486.416451,472.278266,3.800128522,3.689673956,1.029936
129,497.894511,531.226342,3.859647369,4.118033657,0.937255
130,506.194220,687.688869,3.893801696,5.289914374,0.736080
131,512.320992,525.490223,3.910847266,4.011375752,0.974939
132,505.643145,525.888268,3.830629888,3.984002031,0.961503
133,510.521060,528.951194,3.838504209,3.977076645,0.965157
134,516.251374,532.271893,3.852622191,3.972178303,0.969902
135,526.397696,536.472857,3.899242189,3.973873016,0.981220
136,532.490466,542.215679,3.915371074,3.986879994,0.982064
137,544.242413,551.021199,3.972572360,4.022052546,0.987698
138,549.990497,555.382027,3.985438385,4.024507439,0.990292
139,556.303254,556.898299,4.002181687,4.006462581,0.998932
140,563.451722,556.487796,4.024655154,3.974912828,1.012514
141,569.675758,567.339232,4.040253600,4.023682496,1.004118
142,577.217791,571.365152,4.064914024,4.023698250,1.010243
143,596.718354,581.687114,4.172855625,4.067742057,1.025841
144,606.779435,573.408537,4.213746080,3.982003726,1.058197
145,622.704470,635.820946,4.294513588,4.384972041,0.979371
146,627.551250,640.218537,4.298296233,4.385058475,0.980214
147,636.268581,642.976884,4.328357694,4.373992405,0.989567
148,641.821003,645.656250,4.336628401,4.362542230,0.994060
149,650.333621,652.184896,4.364655172,4.377079838,0.997161
150,658.143794,655.884178,4.387625291,4.372561189,1.003445
151,667.820922,658.642045,4.422655112,4.361867851,1.013936
152,676.098471,665.555851,4.448016258,4.378656915,1.015840
153,687.720347,673.354018,4.494904227,4.401006653,1.021335
154,694.904630,677.546763,4.512367725,4.399654303,1.025619
155,701.158582,680.930254,4.523603755,4.393098410,1.029707
156,711.947443,683.534420,4.563765661,4.381630899,1.041568
157,719.109733,689.418199,4.580316770,4.391198717,1.043068
158,727.438953,693.898438,4.604044009,4.391762263,1.048336
159,738.284449,698.061574,4.643298420,4.390324365,1.057621
160,746.395337,688.336223,4.664970858,4.302101391,1.084347
161,760.450101,755.782000,4.723292552,4.694298137,1.006177
162,766.871443,758.883065,4.733774340,4.684463361,1.010526
163,774.346311,763.405996,4.750590868,4.683472368,1.014331
164,784.450000,764.849593,4.783231707,4.663717034,1.025626
165,793.919643,770.944672,4.811634199,4.672391952,1.029801
166,801.561432,773.915471,4.828683323,4.662141393,1.035722
167,813.310345,782.636979,4.870121825,4.686448977,1.039192
