n,basecase_ns,karatsuba_ns,basecase_ns_per_limb,karatsuba_ns_per_limb,speedup_base_over_karatsuba
126,439.241238,385.061988,3.486041574,3.056047521,1.140703
127,440.273181,387.497934,3.466717959,3.051164834,1.136195
128,449.190191,393.873431,3.509298370,3.077136179,1.140443
129,454.544686,430.720183,3.523602217,3.338916151,1.055313
130,465.480198,433.808180,3.580616908,3.336985998,1.073009
131,473.037688,438.581192,3.610974721,3.347948027,1.078564
132,477.624365,438.925818,3.618366405,3.325195589,1.088166
133,482.670513,442.875000,3.629101600,3.329887218,1.089857
134,495.447697,446.589881,3.697370876,3.332760306,1.109402
135,497.014550,449.835825,3.681589261,3.332117225,1.104880
136,506.626680,447.958929,3.725196177,3.293815651,1.130967
137,513.613730,459.210976,3.749005325,3.351904931,1.118470
138,522.903472,463.578202,3.789155596,3.359262333,1.127973
139,532.207627,466.095916,3.828831850,3.353208028,1.141841
140,538.468571,471.075312,3.846204082,3.364823661,1.143063
141,544.187861,471.941583,3.859488378,3.347103425,1.153083
142,553.136765,476.415609,3.895329329,3.355039501,1.161038
143,558.888393,479.713648,3.908310440,3.354640895,1.165046
144,567.993976,487.613666,3.944402610,3.386206013,1.164844
145,575.778758,524.581704,3.970887984,3.617804855,1.097596
146,585.528727,528.894312,4.010470731,3.622563779,1.107081
147,593.113994,531.338983,4.034789073,3.614550905,1.116263
148,599.789411,534.762784,4.052631154,3.613262055,1.121599
149,604.715946,539.142241,4.058496279,3.618404305,1.121626
150,617.430921,543.934971,4.116206140,3.626233141,1.135119
151,622.492550,547.079215,4.122467216,3.623041160,1.137847
152,632.831795,550.234649,4.163367074,3.619964797,1.150113
153,637.806973,562.729042,4.168673025,3.677967594,1.133418
154,650.397414,570.053788,4.223359830,3.701647973,1.140940
155,657.186189,573.171494,4.239910896,3.697880606,1.146579
156,665.479167,578.290261,4.265892094,3.706988851,1.150770
157,670.286607,579.186728,4.269341447,3.689087442,1.157289
158,683.302536,584.185559,4.324699596,3.697376956,1.169667
159,689.536765,587.918359,4.336709212,3.697599744,1.172844
160,699.380093,590.818396,4.371125579,3.692614976,1.183748
161,707.228383,638.032313,4.392722879,3.962933621,1.108452
162,718.498092,645.266267,4.435173405,3.983125106,1.113491
163,727.166667,649.013362,4.461145194,3.981677068,1.120419
164,733.428711,649.306897,4.472126286,3.959188394,1.129556
165,740.827756,653.651042,4.489865187,3.961521465,1.133369
166,752.316000,659.087413,4.532024096,3.970406100,1.141451
167,759.920363,662.870158,4.550421335,3.969282386,1.146409
168,771.619877,659.698864,4.592975459,3.926778950,1.169655
169,777.200930,671.786607,4.598822070,3.975068681,1.156916
170,790.615021,677.572392,4.650676594,3.985719953,1.166835
171,795.096398,680.263587,4.649686540,3.978149631,1.168806
172,811.030172,684.585766,4.715291700,3.980149805,1.184702
173,814.047414,688.659672,4.705476380,3.980691743,1.182075
174,828.487939,695.149074,4.761424934,3.995109621,1.191813
175,833.380531,698.537500,4.762174463,3.991642857,1.193036
176,844.319754,705.164944,4.797271332,4.006618998,1.197337
177,852.739205,751.556000,4.817735619,4.246079096,1.134632
178,865.299312,757.414819,4.861232089,4.255139430,1.142438
179,872.165509,759.678427,4.872433013,4.244013561,1.148072
180,887.902123,766.316565,4.932789570,4.257314250,1.158662
181,891.817217,770.830430,4.927166945,4.258731659,1.156956
182,903.168269,777.608988,4.962463018,4.272576855,1.161468
183,910.419903,784.943750,4.974972147,4.289310109,1.159854
184,923.450368,783.641146,5.018751998,4.258919271,1.178410
185,929.920792,792.978992,5.026598876,4.286372928,1.172693
186,943.550625,798.592161,5.072852823,4.293506242,1.181518
187,952.242424,801.741987,5.092205477,4.287390306,1.187717
188,967.076031,807.255342,5.144021441,4.293911393,1.197980
189,969.807345,813.293103,5.131255796,4.303138113,1.192445
190,984.779297,820.266848,5.183048931,4.317193936,1.200560
191,992.152632,824.584430,5.194516396,4.317195968,1.203215
192,1003.252660,828.131579,5.225274269,4.313185307,1.211465
193,1012.461022,882.845794,5.245912029,4.574330541,1.146815
194,1027.459918,887.671580,5.296185147,4.575626702,1.157478
195,1036.724588,896.334524,5.316536348,4.596587302,1.156627
196,1049.480556,901.912260,5.354492630,4.601593161,1.163617
197,1051.661111,901.816106,5.338381275,4.577746730,1.166159
198,1068.012784,908.456731,5.394003960,4.588165307,1.175634
199,1077.571733,912.118932,5.414933331,4.583512221,1.181394
200,1090.125000,909.345553,5.450625000,4.546727764,1.198802
201,1098.598837,923.359069,5.465665857,4.593826212,1.189785
202,1116.883929,933.843441,5.529128359,4.622987330,1.196008
203,1118.379464,936.331064,5.509258445,4.612468297,1.194427
204,1132.923193,938.745000,5.553545063,4.601691176,1.206849
205,1142.810241,942.544375,5.574684102,4.597777439,1.212474
206,1159.384259,950.556818,5.628078928,4.614353486,1.219690
207,1165.047068,955.726641,5.628246705,4.617036915,1.219017
208,1175.742969,961.569515,5.652610427,4.622930362,1.222733
209,1183.633594,1016.929435,5.663318630,4.865691079,1.163929
210,1199.321203,1023.818614,5.711053345,4.875326734,1.171420
211,1208.903846,1023.709918,5.729402114,4.851705775,1.180905
212,1226.129870,1032.686126,5.783631463,4.871160973,1.187321
213,1232.355519,1038.475962,5.785706664,4.875473998,1.186696
214,1252.818333,1044.952778,5.854291277,4.882956906,1.198923
215,1257.743333,1050.882639,5.849968992,4.887826227,1.196845
216,1270.296453,1050.550000,5.881002096,4.863657407,1.209173
217,1278.548142,1063.224017,5.891926921,4.899649847,1.202520
218,1293.930651,1071.322443,5.935461700,4.914323134,1.207788
219,1302.189236,1075.348722,5.946069571,4.910268135,1.210946
220,1312.961806,1081.330460,5.968008207,4.915138454,1.214210
221,1325.345070,1088.046695,5.997036518,4.923288214,1.218096
222,1345.876786,1094.158430,6.062508044,4.928641578,1.230057
223,1352.653571,1099.928779,6.065711083,4.932416050,1.229765
224,1367.737319,1104.994118,6.105970173,4.933009454,1.237778
225,1376.206522,1164.299383,6.116473430,5.174663923,1.182004
226,1386.921875,1173.790625,6.136822456,5.193763827,1.181575
227,1398.145221,1175.227344,6.159230047,5.177212968,1.189681
228,1414.777052,1184.703906,6.205162510,5.196069764,1.194203
229,1425.862689,1187.121835,6.226474626,5.183938146,1.201109
230,1444.319231,1195.665348,6.279648829,5.198544992,1.207963
231,1451.934615,1200.333070,6.285431235,5.196247055,1.209610
232,1467.531250,1200.080696,6.325565733,5.172761622,1.222860
233,1473.693359,1214.688301,6.324864203,5.213254512,1.213228
234,1489.187500,1220.390422,6.364049145,5.215343684,1.220255
235,1500.387897,1225.276786,6.384629348,5.213943769,1.224530
236,1516.261089,1233.627467,6.424835122,5.227235030,1.229108
237,1524.407258,1238.307566,6.432098135,5.224926438,1.231041
238,1548.905738,1246.275493,6.508007301,5.236451653,1.242828
239,1551.783811,1252.676667,6.492819295,5.241324965,1.238774
240,1570.356250,1257.685000,6.543151042,5.240354167,1.248609
241,1576.387500,1323.135563,6.541026971,5.490189060,1.191403
242,1597.565678,1329.895246,6.601511066,5.495434903,1.201272
243,1604.132415,1332.298415,6.601367964,5.482709529,1.204034
244,1618.267241,1339.058979,6.632242793,5.487946635,1.208511
245,1630.734914,1347.805357,6.656060873,5.501246356,1.209919
246,1651.087719,1357.000893,6.711738696,5.516263792,1.216718
247,1660.406798,1362.076087,6.722294730,5.514478085,1.219026
248,1675.927455,1362.809783,6.757771997,5.495200736,1.229759
249,1684.968750,1377.265399,6.766942771,5.531186340,1.223416
250,1705.081818,1382.207721,6.820327273,5.528830882,1.233593
251,1709.877273,1386.931985,6.812260051,5.525625439,1.232849
252,1728.682955,1394.890625,6.859852994,5.535280258,1.239296
253,1735.705682,1399.927239,6.860496766,5.533309244,1.239854
254,1761.991898,1409.563433,6.936975977,5.549462334,1.250027
255,1770.036557,1415.383396,6.941319830,5.550523120,1.250570
256,1782.053066,1421.744318,6.961144789,5.553688743,1.253427
