n,basecase_ns,karatsuba_ns,basecase_ns_per_limb,karatsuba_ns_per_limb,speedup_base_over_karatsuba
126,444.923578,400.077660,3.531139510,3.175219520,1.112093
127,450.947115,399.145127,3.550764688,3.142875017,1.129782
128,457.750610,388.902893,3.576176639,3.038303848,1.177031
129,465.904084,392.036979,3.611659567,3.039046350,1.188419
130,474.467172,414.389317,3.649747475,3.187610132,1.144979
131,477.608185,421.819507,3.645864010,3.219996235,1.132257
132,487.798575,428.764840,3.695443751,3.248218486,1.137683
133,492.431937,428.006250,3.702495768,3.218092105,1.150525
134,503.413102,430.903670,3.756814191,3.215699028,1.168273
135,508.943243,442.777712,3.769949950,3.279834906,1.149433
136,516.542582,448.645933,3.798107224,3.298867155,1.151337
137,522.372222,448.426190,3.812935929,3.273183872,1.164901
138,531.211511,458.098171,3.849358778,3.319551962,1.159602
139,537.190000,467.811256,3.864676259,3.365548606,1.148305
140,548.312135,482.587179,3.916515246,3.447051282,1.136193
141,554.209926,474.823864,3.930566854,3.367545132,1.167191
142,564.207335,479.241709,3.973291094,3.374941614,1.177292
143,570.970455,487.617228,3.992800381,3.409910685,1.170940
144,579.391204,481.904487,4.023550026,3.346558939,1.202295
145,587.418750,484.610825,4.051163793,3.342143619,1.212145
146,598.181529,502.099933,4.097133758,3.439040638,1.191360
147,602.829327,515.405907,4.100879775,3.506162630,1.169621
148,613.370915,526.243366,4.144398075,3.555698418,1.165565
149,618.438322,524.742318,4.150592768,3.521760526,1.178556
150,629.409396,527.757022,4.196062640,3.518380150,1.192612
151,634.777027,534.936790,4.203821371,3.542627747,1.186639
152,645.655822,540.586207,4.247735671,3.556488203,1.194362
153,652.218750,548.132994,4.262867647,3.582568589,1.189891
154,662.676937,552.647794,4.303096991,3.588622040,1.199095
155,667.899823,565.136295,4.309031114,3.646040614,1.181838
156,680.250000,574.055640,4.360576923,3.679843848,1.184990
157,683.755435,575.284509,4.355130158,3.664232543,1.188552
158,696.417593,579.028549,4.407706282,3.664737654,1.202734
159,704.240672,587.145313,4.429186614,3.692737814,1.199432
160,712.150095,583.925466,4.450938092,3.649534161,1.219591
161,721.212500,589.504688,4.479580745,3.661519798,1.223421
162,732.359981,618.125822,4.520740621,3.815591496,1.184807
163,738.652559,627.338333,4.531610792,3.848701431,1.177439
164,749.350694,641.242347,4.569211551,3.910014311,1.168592
165,756.240927,640.655612,4.583278348,3.882761286,1.180417
166,768.715164,647.509483,4.630814241,3.900659535,1.187187
167,776.411157,653.078125,4.649168605,3.910647455,1.188849
168,784.428125,656.915210,4.669215030,3.910209582,1.194109
169,795.122881,659.026224,4.704869120,3.899563454,1.206512
170,806.603632,678.431655,4.744727250,3.990774439,1.188924
171,811.240302,678.219874,4.744095332,3.966198094,1.196132
172,823.471491,689.991728,4.787624949,4.011579814,1.193451
173,830.454646,692.261949,4.800315873,4.001514153,1.199625
174,843.248884,698.746296,4.846257954,4.015783312,1.206803
175,853.120455,704.823228,4.874974026,4.027561301,1.210403
176,861.830275,703.317164,4.896762927,3.996120251,1.225379
177,869.497685,703.424440,4.912416300,3.974149380,1.236093
178,885.637972,727.699612,4.975494223,4.088200070,1.217038
179,889.711675,736.387695,4.970456282,4.113897739,1.208211
180,901.509615,753.636000,5.008386752,4.186866667,1.196214
181,908.631010,748.408730,5.020060827,4.134854863,1.214084
182,923.273284,756.961694,5.072930134,4.159130184,1.219709
183,932.105198,763.552846,5.093471027,4.172419921,1.220747
184,940.351250,767.830793,5.110604620,4.172993438,1.224686
185,951.642677,778.187500,5.144014469,4.206418919,1.222896
186,963.655612,792.674370,5.180944152,4.261690160,1.215702
187,970.123711,799.609110,5.187827333,4.275984546,1.213247
188,982.429036,806.961538,5.225686364,4.292348609,1.217442
189,989.100000,817.082609,5.233333333,4.323188406,1.210526
190,1005.353723,825.653509,5.291335386,4.345544783,1.217646
191,1012.797043,829.441886,5.302602319,4.342627675,1.221058
192,1025.558424,828.756579,5.341450125,4.316440515,1.237466
193,1033.799451,831.560841,5.356473837,4.308605392,1.243204
194,1049.598611,850.367117,5.410302119,4.383335655,1.234289
195,1055.064607,862.392202,5.410587727,4.422524112,1.223416
196,1069.603693,869.300926,5.457161700,4.435208806,1.230418
197,1074.653409,879.808411,5.455093447,4.466032544,1.221463
198,1090.662791,885.844340,5.508397933,4.473961311,1.231213
199,1099.877907,896.411905,5.527024658,4.504582436,1.226978
200,1112.310294,918.138350,5.561551471,4.590691748,1.211484
201,1121.809524,906.923678,5.581141910,4.512058099,1.236939
202,1134.037651,916.924757,5.614047775,4.539231472,1.236784
203,1141.989458,930.917079,5.625563832,4.585798420,1.226736
204,1161.236111,943.601250,5.692333878,4.625496324,1.230643
205,1163.373457,952.741162,5.674992472,4.647517862,1.221080
206,1181.008594,956.761480,5.733051426,4.644473202,1.234381
207,1190.539557,969.601160,5.751398826,4.684063574,1.227865
208,1200.009494,960.607143,5.769276412,4.618303571,1.249220
209,1213.927885,963.451531,5.808267391,4.609815936,1.259978
210,1233.069805,990.928947,5.871760977,4.718709273,1.244357
211,1233.595395,1005.386968,5.846423672,4.764867147,1.226986
212,1252.985000,1027.127717,5.910306604,4.844942063,1.219892
213,1253.685000,1019.478261,5.885845070,4.786282915,1.229732
214,1274.038851,1021.258152,5.953452576,4.772234356,1.247519
215,1283.007601,1036.141484,5.967477216,4.819262714,1.238255
216,1296.182363,1053.250694,6.000844273,4.876160622,1.230649
217,1309.576389,1048.910417,6.034914235,4.833688556,1.248511
218,1324.130282,1056.735955,6.073992118,4.847412638,1.253038
219,1329.015845,1073.345881,6.068565503,4.901122743,1.238199
220,1349.706250,1095.066134,6.135028409,4.977573335,1.232534
221,1351.814286,1093.489826,6.116806723,4.947917763,1.236239
222,1370.852355,1093.976744,6.175010608,4.927823172,1.253091
223,1383.613051,1108.464706,6.204542832,4.970693748,1.248225
224,1393.061581,1101.585756,6.219024915,4.917793553,1.264597
225,1405.188433,1108.655147,6.245281924,4.927356209,1.267471
226,1424.291667,1139.308735,6.302175516,5.041189093,1.250137
227,1428.638258,1149.421494,6.293560606,5.063530810,1.242919
228,1446.569231,1170.479167,6.344601889,5.133680556,1.235878
229,1456.521154,1166.367284,6.360354384,5.093306917,1.248767
230,1471.984375,1180.539844,6.399932065,5.132781929,1.246874
231,1480.958008,1184.954688,6.411073627,5.129673972,1.249801
232,1496.619048,1197.936709,6.450944171,5.163520297,1.249331
233,1508.076389,1200.071994,6.472430854,5.150523578,1.256655
