n,basecase_ns,karatsuba_ns,basecase_ns_per_limb,karatsuba_ns_per_limb,speedup_base_over_karatsuba
126,446.789286,392.597280,3.545946712,3.115851431,1.138035
127,455.886529,395.394170,3.589657710,3.113339923,1.152993
128,471.178392,401.002137,3.681081187,3.132829193,1.175002
129,466.151609,444.443720,3.613578364,3.445300158,1.048843
130,474.280934,441.138791,3.648314880,3.393375316,1.075129
131,478.798151,449.572967,3.654947714,3.431854706,1.065007
132,488.828451,447.809821,3.703245837,3.392498647,1.091598
133,497.751984,449.764055,3.742496121,3.381684624,1.106696
134,504.822581,456.541869,3.767332691,3.407028873,1.105753
135,513.248634,459.015854,3.801841732,3.400117435,1.118150
136,521.136111,460.699142,3.831883170,3.387493692,1.131185
137,525.384777,476.269670,3.834925376,3.476420949,1.103125
138,535.682173,473.504419,3.881754879,3.431191443,1.131314
139,539.871049,482.868910,3.883964380,3.473877052,1.118049
140,549.697368,481.144551,3.926409774,3.436746795,1.142479
141,559.152530,483.389820,3.965620778,3.428296593,1.156732
142,566.043675,489.173828,3.986223061,3.444886114,1.157142
143,575.338190,491.806937,4.023343987,3.439209351,1.169846
144,582.099151,495.332895,4.042355217,3.439811769,1.175168
145,586.825000,538.844109,4.047068966,3.716166270,1.089044
146,597.998408,541.473060,4.095879504,3.708719591,1.104392
147,603.470353,544.989884,4.105240494,3.707414180,1.107306
148,613.979167,547.773256,4.148507883,3.701170647,1.120864
149,621.685430,552.592647,4.172385439,3.708675484,1.125034
150,630.843540,555.980769,4.205623602,3.706538462,1.134650
151,639.932823,560.875000,4.237965716,3.714403974,1.140954
152,649.500862,570.401894,4.273031987,3.752644039,1.138672
153,653.013021,571.334091,4.268058960,3.734209745,1.142962
154,665.027482,574.432927,4.318360274,3.730083940,1.157711
155,669.234043,579.251929,4.317638984,3.737109219,1.155342
156,680.743659,581.798611,4.363741407,3.729478276,1.170068
157,686.739051,587.379297,4.374134083,3.741269407,1.169158
158,699.093519,591.262186,4.424642522,3.742165731,1.182375
159,704.618004,600.749204,4.431559772,3.778296879,1.172899
160,715.630682,602.068109,4.472691761,3.762925681,1.188621
161,721.650000,646.443493,4.482298137,4.015176976,1.116339
162,732.691406,648.992241,4.522786458,4.006124947,1.128968
163,739.179134,653.273003,4.534841312,4.007809837,1.131501
164,752.326000,657.937937,4.587353659,4.011816689,1.143460
165,756.447581,662.421655,4.584530792,4.014676697,1.141943
166,770.379611,666.330674,4.640841028,4.014040203,1.156152
167,776.400826,675.198741,4.649106745,4.043106234,1.149885
168,786.557812,681.413949,4.681891741,4.056035412,1.154302
169,794.842161,692.482537,4.703208053,4.097529803,1.147815
170,806.912927,692.317096,4.746546631,4.072453503,1.165525
171,813.271552,701.194963,4.755973987,4.100555337,1.159837
172,825.982456,700.924440,4.802223582,4.075142095,1.178419
173,832.324115,705.775846,4.811122052,4.079629167,1.179304
174,846.797297,709.657425,4.866651134,4.078490947,1.193248
175,853.251136,719.614504,4.875720779,4.112082879,1.185706
176,864.140482,720.520515,4.909889100,4.093866564,1.199328
177,871.499421,766.992886,4.923725544,4.333293142,1.136255
178,884.936321,773.090164,4.971552364,4.343203168,1.144674
179,889.305425,776.013430,4.968186729,4.335270557,1.145992
180,904.567909,783.652083,5.025377270,4.353622685,1.154298
181,908.918870,787.302604,5.021651217,4.349738145,1.154472
182,923.095588,792.868697,5.071953782,4.356421415,1.164248
183,931.053218,797.061441,5.087722502,4.355526998,1.168107
184,941.707500,798.629237,5.117975543,4.340376290,1.179155
185,951.023990,802.538462,5.140670216,4.338045738,1.185020
186,965.938138,806.971688,5.193215794,4.338557463,1.196991
187,971.173969,813.271552,5.193443685,4.349045731,1.194157
188,987.829605,818.044565,5.254412794,4.351300879,1.207550
189,993.507237,824.019189,5.256652047,4.359889887,1.205685
190,1007.713431,830.731195,5.303754899,4.372269446,1.213044
191,1017.030242,835.061394,5.324765665,4.372049182,1.217911
192,1028.683424,844.297991,5.357726166,4.397385370,1.218389
193,1038.242445,895.244643,5.379494534,4.638573279,1.159730
194,1048.368750,900.048810,5.403962629,4.639426853,1.164791
195,1056.320927,903.234375,5.417030395,4.631971154,1.169487
196,1071.953835,911.396845,5.469152221,4.649983901,1.176166
197,1078.319684,918.095267,5.473703979,4.660382066,1.174518
198,1093.176599,922.580882,5.521093934,4.659499406,1.184911
199,1102.660610,924.963848,5.541008093,4.648059538,1.192112
200,1114.119118,931.133663,5.570595588,4.655668317,1.196519
201,1122.359375,943.988750,5.583877488,4.696461443,1.188954
202,1136.860693,950.511995,5.628023232,4.705504925,1.196051
203,1146.388720,955.992424,5.647235071,4.709322287,1.199161
204,1160.702932,967.268686,5.689720255,4.741513165,1.199980
205,1165.648920,972.461985,5.686092291,4.743716998,1.198658
206,1181.587500,977.897786,5.735861650,4.747076633,1.208293
207,1191.875791,982.246745,5.757854063,4.745153356,1.213418
208,1204.311699,976.973958,5.789960090,4.696990184,1.232696
209,1212.477564,1051.258333,5.801328058,5.029944179,1.153358
210,1226.698052,1049.813194,5.841419295,4.999110450,1.168492
211,1236.127467,1054.811798,5.858424015,4.999108046,1.171894
212,1252.151667,1062.437500,5.906375786,5.011497642,1.178565
213,1256.592500,1068.275568,5.899495305,5.015378254,1.176281
214,1274.755912,1073.473722,5.956803328,5.016232344,1.187505
215,1286.148116,1084.369253,5.982084263,5.043577920,1.186079
216,1297.561644,1085.517960,6.007229833,5.025546110,1.195339
217,1308.942708,1092.428779,6.031994048,5.034234005,1.198195
218,1324.631162,1094.579215,6.076289734,5.021005574,1.210174
219,1332.386444,1097.013808,6.083956364,5.009195471,1.214558
220,1348.670536,1104.200000,6.130320617,5.019090909,1.221401
221,1356.965179,1109.750735,6.140113930,5.021496540,1.222766
222,1372.147645,1118.744048,6.180845247,5.039387602,1.226507
223,1387.317096,1127.783482,6.221152895,5.057325032,1.230127
224,1398.916360,1131.304217,6.245162323,5.050465254,1.236552
225,1408.191231,1197.674842,6.258627695,5.322999297,1.175771
226,1424.632576,1198.679589,6.303683964,5.303891985,1.188502
227,1430.551136,1204.920673,6.301987385,5.308020586,1.187258
228,1449.021154,1207.910256,6.355355938,5.297852002,1.199610
229,1457.318269,1217.988636,6.363835237,5.318727670,1.196496
230,1475.586914,1220.788961,6.415595279,5.307778091,1.208716
231,1483.897461,1231.965909,6.423798532,5.333185754,1.204496
232,1499.802579,1238.956414,6.464666290,5.340329373,1.210537
233,1509.554563,1253.692500,6.478774951,5.380654506,1.204087
234,1526.262097,1255.635000,6.522487593,5.365961538,1.215530
235,1532.873992,1262.085000,6.522868051,5.370574468,1.214557
236,1554.119877,1267.331926,6.585253716,5.370050533,1.226293
237,1557.623975,1274.925676,6.572253061,5.379433231,1.221737
238,1579.730208,1279.148649,6.637521884,5.374574154,1.234986
239,1590.203390,1289.359589,6.653570669,5.394809996,1.233328
240,1605.191737,1283.666385,6.688298905,5.348609938,1.250474
241,1616.456897,1357.143750,6.707290027,5.631301867,1.191073
242,1633.234914,1363.361413,6.748904602,5.633724847,1.197947
243,1640.507543,1364.422101,6.751059848,5.614905767,1.202346
244,1655.867325,1377.265399,6.786341494,5.644530322,1.202286
245,1663.498904,1382.289522,6.789791443,5.641998049,1.203437
246,1686.385045,1392.565257,6.855223759,5.660834379,1.210992
247,1697.155134,1396.040441,6.871073417,5.651985592,1.215692
248,1709.921591,1399.054228,6.894845125,5.641347693,1.222198
249,1721.717045,1404.638060,6.914526287,5.641116706,1.225737
250,1742.027778,1412.603545,6.968111111,5.650414179,1.233204
251,1746.055556,1411.802239,6.956396636,5.624710115,1.236756
252,1766.563657,1424.877841,7.010173244,5.654277146,1.239800
253,1774.919811,1430.125000,7.015493325,5.652667984,1.241094
254,1794.883255,1440.199811,7.066469507,5.670077995,1.246274
255,1806.769231,1445.896154,7.085369532,5.670180995,1.249584
256,1824.905048,1448.876923,7.128535344,5.659675481,1.259531
