n,basecase_ns,karatsuba_ns,basecase_ns_per_limb,karatsuba_ns_per_limb,speedup_base_over_karatsuba
126,445.296801,401.432158,3.534101595,3.185969509,1.109270
127,451.034255,387.001543,3.551450825,3.047256246,1.165459
128,459.596201,394.196954,3.590595320,3.079663701,1.165905
129,468.822500,417.670000,3.634282946,3.237751938,1.122471
130,476.015863,413.009912,3.661660484,3.176999322,1.152553
131,481.737821,424.054617,3.677387943,3.237058146,1.136028
132,492.782068,433.148618,3.733197485,3.281428921,1.137674
133,492.975131,425.735860,3.706579932,3.201021502,1.157937
134,503.530080,431.895356,3.757687166,3.223099668,1.165861
135,511.702446,437.709884,3.790388486,3.242295435,1.169045
136,518.329420,445.356043,3.811245734,3.274676784,1.163854
137,526.791433,456.420510,3.845192939,3.331536567,1.154180
138,534.219460,458.271646,3.871155509,3.320809031,1.165727
139,540.654454,468.352612,3.889600389,3.369443251,1.154375
140,549.317251,485.142397,3.923694653,3.465302835,1.132280
141,553.199265,478.419005,3.923399040,3.393042589,1.156307
142,564.151198,482.192949,3.972895758,3.395724991,1.169970
143,570.345455,474.312500,3.988429752,3.316870629,1.202468
144,581.162037,482.939744,4.035847479,3.353748219,1.203384
145,589.114063,496.604497,4.062855603,3.424858602,1.186284
146,598.400478,502.747995,4.098633409,3.443479415,1.190259
147,604.984677,512.671448,4.115542023,3.487560871,1.180063
148,614.077614,524.204609,4.149173070,3.541923033,1.171446
149,618.820724,523.298958,4.153159219,3.512073546,1.182538
150,629.715604,525.716480,4.198104027,3.504776536,1.197824
151,636.554899,533.966974,4.215595355,3.536205129,1.192124
152,643.883562,540.826868,4.236076063,3.558071499,1.190554
153,655.043837,548.480263,4.281332267,3.584838321,1.194289
154,662.289613,551.126462,4.300581900,3.578743260,1.201702
155,671.496429,562.407186,4.332235023,3.628433456,1.193968
156,681.178442,576.703221,4.366528475,3.696815518,1.181159
157,684.845803,578.662193,4.362075178,3.685746454,1.183498
158,697.246296,581.289352,4.412951242,3.679046531,1.199482
159,705.329887,581.717593,4.436037027,3.658601211,1.212495
160,713.926136,589.145313,4.462038352,3.682158203,1.211800
161,725.005288,611.299107,4.503138438,3.796888864,1.186007
162,733.145508,618.356086,4.525589554,3.817012874,1.185636
163,741.974409,626.667500,4.551990242,3.844585890,1.184000
164,751.181000,639.005952,4.580371951,3.896377758,1.175546
165,755.255500,637.857993,4.577306061,3.865806019,1.184050
166,769.191598,645.604024,4.633684327,3.889180867,1.191429
167,777.516529,647.651293,4.655787598,3.878151456,1.200517
168,784.891667,658.147727,4.671974206,3.917545996,1.192577
169,796.145127,661.558979,4.710917912,3.914550171,1.203438
170,807.137821,676.619604,4.747869532,3.980115320,1.192897
171,815.490217,684.968978,4.768948640,4.005666539,1.190551
172,823.405702,695.287963,4.787242452,4.042371878,1.184266
173,830.183628,698.450000,4.798749297,4.037283237,1.188609
174,843.187500,705.202538,4.845905172,4.052888147,1.195667
175,849.736486,692.045956,4.855637066,3.954548319,1.227861
176,863.877294,705.132519,4.908393714,4.006434766,1.225128
177,872.055556,721.207692,4.926867546,4.074619731,1.209160
178,881.379673,730.664729,4.951571196,4.104858026,1.206271
179,893.780952,739.134843,4.993189678,4.129244930,1.209226
180,902.459135,751.211000,5.013661859,4.173394444,1.201339
181,907.278245,748.780258,5.012586990,4.136907502,1.211675
182,924.124387,759.693548,5.077606523,4.174140376,1.216444
183,930.162129,761.069556,5.082853162,4.158850035,1.222178
184,941.263750,767.866362,5.115563859,4.173186749,1.225817
185,954.117424,780.228306,5.157391482,4.217450302,1.222870
186,965.434949,793.965861,5.190510478,4.268633663,1.215965
187,973.042526,803.467949,5.203435967,4.296620047,1.211053
188,985.905599,810.436961,5.244178718,4.310834900,1.216511
189,988.363158,820.153261,5.229434698,4.339435243,1.205096
190,1003.644947,828.158991,5.282341825,4.358731533,1.211899
191,1012.333333,815.577586,5.300174520,4.270039718,1.241247
192,1024.368886,832.379425,5.335254614,4.335309504,1.230651
193,1036.938187,844.815315,5.372736719,4.377281427,1.227414
194,1044.605556,848.086712,5.384564719,4.371580988,1.231720
