n,basecase_ns,karatsuba_ns,basecase_ns_per_limb,karatsuba_ns_per_limb,speedup_base_over_karatsuba
126,462.282635,417.278889,3.668909805,3.311737213,1.107851
127,469.820000,420.095982,3.699370079,3.307842379,1.118363
128,475.348485,431.523509,3.713660038,3.371277415,1.101559
129,487.517487,463.006158,3.779205326,3.589195020,1.052940
130,492.298429,466.229579,3.786910995,3.586381379,1.055914
131,498.738032,468.863437,3.807160549,3.579110210,1.063717
132,506.711694,470.797813,3.838724951,3.566650095,1.076283
133,511.767663,475.414773,3.847877166,3.574547163,1.076466
134,519.890884,479.063776,3.879782716,3.575102802,1.085223
135,527.694522,481.565064,3.908848315,3.567148623,1.095791
136,534.091974,487.384715,3.927146871,3.583711140,1.095832
137,545.662791,495.987829,3.982940078,3.620349116,1.100154
138,552.549265,497.742725,4.003980179,3.606831340,1.110110
139,558.922619,500.755652,4.021026036,3.602558645,1.116158
140,567.309488,507.484459,4.052210628,3.624888996,1.117885
141,572.810213,512.357582,4.062483783,3.633741716,1.117989
142,581.251157,515.921703,4.093318010,3.633251432,1.126627
143,589.729953,520.163674,4.123985684,3.637508210,1.133739
144,596.741693,529.895127,4.144039535,3.679827272,1.126151
145,609.627841,564.312874,4.204329937,3.891812926,1.080301
146,617.337171,567.343373,4.228336788,3.885913517,1.088119
147,623.945778,572.284299,4.244529103,3.893090468,1.090272
148,631.934983,576.293712,4.269830968,3.893876430,1.096550
149,637.892857,580.591821,4.281160115,3.896589403,1.098694
150,648.531897,583.868012,4.323545977,3.892453416,1.110751
151,655.370226,587.478125,4.340200170,3.890583609,1.115565
152,662.972271,594.225870,4.361659678,3.909380725,1.115691
153,675.631295,600.515127,4.415890817,3.924935473,1.125086
154,682.433877,600.682325,4.431388810,3.900534577,1.136098
155,689.707721,607.089919,4.449727230,3.916709157,1.136088
156,699.242593,610.699675,4.482324311,3.914741508,1.144986
157,704.530784,617.361842,4.487457220,3.932241033,1.141196
158,714.712595,621.301325,4.523497435,3.932286864,1.150348
159,723.612500,626.405833,4.551022013,3.939659329,1.155182
160,731.184109,632.836829,4.569900678,3.955230180,1.155407
161,744.208333,681.478261,4.622412008,4.232784229,1.092050
162,750.832000,679.630435,4.634765432,4.195249597,1.104765
163,760.007056,687.816606,4.662619978,4.219733778,1.104956
164,769.049180,690.833640,4.689324270,4.212400242,1.113219
165,775.993285,695.946296,4.702989607,4.217856341,1.115019
166,785.741667,699.168519,4.733383534,4.211858545,1.123823
167,796.575212,703.812034,4.769911448,4.214443315,1.131801
168,804.328526,710.072368,4.787669795,4.226621241,1.132742
169,817.382065,716.624046,4.836580268,4.240378969,1.140601
170,825.347588,714.821970,4.854985810,4.204835116,1.154620
171,834.432522,724.011058,4.879722352,4.233982794,1.152514
172,845.463964,728.863372,4.915488163,4.237577745,1.159976
173,851.645833,734.669434,4.922808285,4.246644125,1.159223
174,860.936927,738.785925,4.947913371,4.245896122,1.165340
175,871.859375,742.142717,4.982053571,4.240815523,1.174787
176,880.544977,753.562000,5.003096458,4.281602273,1.168510
177,894.983929,799.668432,5.056406376,4.517900747,1.119194
178,901.877404,799.800847,5.066726988,4.493263188,1.127627
179,910.851942,806.908654,5.088558334,4.507869575,1.128817
180,922.673407,810.627155,5.125963371,4.503484195,1.138222
181,929.946782,816.681522,5.137827526,4.512052606,1.138690
182,940.270625,820.615761,5.166322115,4.508877807,1.145811
183,951.858586,826.148026,5.201413037,4.514470089,1.152165
184,961.513393,833.984513,5.225616266,4.532524529,1.152915
185,976.649089,838.718192,5.279184262,4.533611848,1.164454
186,982.710938,838.891741,5.283392137,4.510170651,1.171440
187,993.837500,847.085586,5.314639037,4.529869442,1.173243
188,1003.366356,854.320455,5.337055087,4.544257737,1.174461
189,1012.361559,858.047159,5.356410366,4.539932059,1.179844
190,1021.605978,864.078555,5.376873570,4.547781869,1.182307
191,1035.977335,868.763310,5.423965106,4.548499006,1.192474
192,1043.106944,881.877336,5.432848669,4.593111127,1.182825
193,1057.278090,930.546411,5.478124818,4.821483994,1.136191
194,1066.927557,929.977104,5.499626582,4.793696412,1.147262
195,1077.033381,938.570625,5.523248106,4.813182692,1.147525
196,1089.441810,943.158750,5.558376583,4.812034439,1.155099
197,1096.674419,947.583965,5.566875221,4.810070887,1.157337
198,1108.928676,954.952020,5.600649881,4.822990001,1.161240
199,1120.337798,957.764031,5.629838179,4.812884576,1.169743
200,1130.387048,966.245536,5.651935241,4.831227679,1.169876
201,1143.920732,973.577964,5.691147919,4.843671462,1.174966
202,1152.967988,973.661727,5.707762316,4.820107558,1.184157
203,1164.423611,983.439453,5.736076902,4.844529326,1.184032
